Name,G,GS,Rushing_Att,Rushing_Yds,Rushing_TD,Receiving_R/G,Receiving_Y/G,Fmb,AV,Awards,Rushing_1D,Rushing_Succ%,Rushing_Y/A,Rushing_A/G,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_1D,Receiving_Succ%,Receiving_Ctch%,Receiving_Y/Tgt,Age,G_last_season,GS_last_season,Rushing_Att_last_season,Rushing_Yds_last_season,Rushing_TD_last_season,Receiving_Lng,Receiving_R/G_last_season,Receiving_Y/G_last_season,Fmb_last_season,AV_last_season,Awards_last_season,Rushing_1D_last_season,Rushing_Succ%_last_season,Rushing_Lng,Rushing_Y/A_last_season,Rushing_Y/G,Rushing_A/G_last_season,Receiving_Tgt_last_season,Receiving_Rec_last_season,Receiving_Yds_last_season,Receiving_Y/R_last_season,Receiving_TD_last_season,Receiving_1D_last_season,Receiving_Succ%_last_season,Receiving_Ctch%_last_season,Receiving_Y/Tgt_last_season,Cap
Brandon Burks,1.0,0.0,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,1.0,0.0,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,-2.0,-4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJ Spiller,89.0,38.0,710.0,3451.0,12.0,2.1,15.657142857142857,19.0,37.0,0,136.0,43.91428571428571,4.214285714285714,7.271428571428571,261.0,198.0,1484.0,7.371428571428572,9.0,72.0,41.74285714285714,74.0,5.385714285714286,30,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980000.0
Cedric Peerman,92.0,1.0,70.0,349.0,1.0,0.11249999999999999,1.1749999999999998,1.0,4.0,0,13.0,16.566666666666666,3.3666666666666667,0.6875,19.0,13.0,123.0,9.799999999999999,0.0,8.0,26.22,38.660000000000004,3.7,30,6.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,33.3,4.0,2.5,2.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150000.0
Chris Johnson,126.0,108.0,2118.0,9537.0,55.0,2.1444444444444444,15.655555555555557,21.0,80.0,0,401.0,42.400000000000006,4.388888888888889,15.977777777777776,418.0,302.0,2212.0,7.449999999999999,9.0,80.0,31.055555555555557,62.25555555555555,4.566666666666666,32,4.0,3.0,45.0,114.0,0.0,15.0,1.3,10.8,0.0,1.0,0,5.0,31.1,11.0,2.5,28.5,11.3,6.0,5.0,43.0,8.6,0.0,3.0,83.3,83.3,7.2,1000000.0
Chris Johnson,126.0,108.0,2118.0,9537.0,55.0,2.1444444444444444,15.655555555555557,21.0,80.0,0,401.0,42.400000000000006,4.388888888888889,15.977777777777776,418.0,302.0,2212.0,7.449999999999999,9.0,80.0,31.055555555555557,62.25555555555555,4.566666666666666,32,4.0,3.0,45.0,114.0,0.0,15.0,1.3,10.8,0.0,1.0,0,5.0,31.1,11.0,2.5,28.5,11.3,6.0,5.0,43.0,8.6,0.0,3.0,83.3,83.3,7.2,1000000.0
Christine Michael,37.0,9.0,254.0,1080.0,7.0,0.5,2.575,3.0,9.0,0,64.0,51.8,4.475,6.15,37.0,26.0,135.0,7.3999999999999995,1.0,5.0,37.166666666666664,58.63333333333333,4.133333333333334,28,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,50.0,8.0,4.5,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790000.0
Cordarrelle Patterson,64.0,22.0,31.0,333.0,4.0,2.075,20.55,4.0,19.0,0,14.0,73.025,9.625,0.475,216.0,132.0,1316.0,8.925,7.0,63.0,44.9,70.5,5.825,33,13.0,1.0,32.0,135.0,0.0,20.0,0.9,6.2,1.0,2.0,0,7.0,43.8,14.0,4.2,10.4,2.5,14.0,12.0,80.0,6.7,1.0,5.0,50.0,85.7,5.7,4250000.0
Danny Woodhead,93.0,14.0,503.0,2182.0,15.0,2.6625,23.275,4.0,41.0,0,114.0,42.125,4.3125,5.637499999999999,352.0,267.0,2498.0,8.987499999999999,17.0,125.0,47.5375,73.175,6.5125,32,8.0,0.0,14.0,56.0,0.0,22.0,4.1,25.0,0.0,2.0,0,2.0,28.6,10.0,4.0,7.0,1.8,39.0,33.0,200.0,6.1,0.0,9.0,51.3,84.6,5.1,2933333.3333333335
Darren McFadden,102.0,74.0,1301.0,5423.0,28.0,2.3666666666666667,19.455555555555556,20.0,45.0,0,239.0,40.044444444444444,4.066666666666666,12.522222222222222,361.0,254.0,2114.0,8.077777777777778,5.0,89.0,42.36666666666667,69.64444444444445,5.655555555555555,30,1.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-2.0,-2.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980000.0
Darren McFadden,102.0,74.0,1301.0,5423.0,28.0,2.3666666666666667,19.455555555555556,20.0,45.0,0,239.0,40.044444444444444,4.066666666666666,12.522222222222222,361.0,254.0,2114.0,8.077777777777778,5.0,89.0,42.36666666666667,69.64444444444445,5.655555555555555,30,1.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-2.0,-2.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980000.0
Darrin Reaves,6.0,1.0,31.0,78.0,0.0,0.8,5.2,0.0,1.0,0,3.0,35.5,2.5,5.2,8.0,5.0,31.0,6.2,0.0,1.0,37.5,62.5,3.9,21,6.0,1.0,31.0,78.0,0.0,16.0,0.8,5.2,0.0,1.0,0,3.0,35.5,9.0,2.5,13.0,5.2,8.0,5.0,31.0,6.2,0.0,1.0,37.5,62.5,3.9,0.0
Daryl Richardson,27.0,3.0,169.0,697.0,0.0,1.0999999999999999,8.433333333333332,3.0,7.0,0,34.0,44.96666666666667,3.8000000000000003,5.133333333333333,54.0,38.0,284.0,7.699999999999999,0.0,10.0,30.549999999999997,72.25,5.6,26,3.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,50.0,6.0,3.5,2.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl Richardson,27.0,3.0,169.0,697.0,0.0,1.0999999999999999,8.433333333333332,3.0,7.0,0,34.0,44.96666666666667,3.8000000000000003,5.133333333333333,54.0,38.0,284.0,7.699999999999999,0.0,10.0,30.549999999999997,72.25,5.6,26,3.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,50.0,6.0,3.5,2.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Cobb,7.0,1.0,52.0,146.0,1.0,0.1,-0.3,0.0,1.0,0,6.0,32.7,2.8,7.4,2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,50.0,-1.0,22,7.0,1.0,52.0,146.0,1.0,-2.0,0.1,-0.3,0.0,1.0,0,6.0,32.7,12.0,2.8,20.9,7.4,2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,50.0,-1.0,0.0
DeAngelo Williams,142.0,96.0,1730.0,8096.0,61.0,1.6454545454545455,14.345454545454546,16.0,73.0,0,374.0,42.52727272727273,4.4818181818181815,12.19090909090909,319.0,236.0,2106.0,8.818181818181818,9.0,86.0,46.91818181818182,74.28181818181818,6.5181818181818185,33,9.0,4.0,98.0,343.0,4.0,20.0,2.0,13.1,0.0,3.0,0,22.0,43.9,17.0,3.5,38.1,10.9,27.0,18.0,118.0,6.6,2.0,6.0,40.7,66.7,4.4,0.0
Denard Robinson,55.0,13.0,263.0,1058.0,5.0,0.9,5.95,8.0,8.0,0,42.0,37.325,3.775,5.025,67.0,47.0,310.0,6.833333333333333,0.0,16.0,30.575,51.05,3.475,26,13.0,1.0,41.0,144.0,0.0,11.0,0.2,1.7,0.0,1.0,0,4.0,41.5,9.0,3.5,11.1,3.2,5.0,3.0,22.0,7.3,0.0,1.0,40.0,60.0,4.4,0.0
Don Jackson,3.0,1.0,10.0,32.0,0.0,0.0,0.0,0.0,0.0,0,1.0,50.0,3.2,3.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,3.0,1.0,10.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,50.0,7.0,3.2,10.7,3.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DuJuan Harris,38.0,4.0,145.0,590.0,2.0,0.7799999999999999,8.32,3.0,5.0,0,30.0,45.6,4.16,5.4399999999999995,29.0,21.0,244.0,9.74,1.0,12.0,57.779999999999994,70.64,7.140000000000001,28,10.0,1.0,38.0,138.0,0.0,47.0,0.8,11.5,2.0,2.0,0,6.0,39.5,19.0,3.6,13.8,3.8,9.0,8.0,115.0,14.4,1.0,4.0,88.9,88.9,12.8,775000.0
DuJuan Harris,38.0,4.0,145.0,590.0,2.0,0.7799999999999999,8.32,3.0,5.0,0,30.0,45.6,4.16,5.4399999999999995,29.0,21.0,244.0,9.74,1.0,12.0,57.779999999999994,70.64,7.140000000000001,28,10.0,1.0,38.0,138.0,0.0,47.0,0.8,11.5,2.0,2.0,0,6.0,39.5,19.0,3.6,13.8,3.8,9.0,8.0,115.0,14.4,1.0,4.0,88.9,88.9,12.8,0.0
Eddie Lacy,51.0,48.0,788.0,3435.0,23.0,1.75,15.475,8.0,36.0,0,177.0,46.675,4.475,15.25,134.0,101.0,900.0,8.475,6.0,38.0,40.85,71.10000000000001,6.075,27,9.0,3.0,69.0,179.0,0.0,14.0,0.7,5.2,0.0,2.0,0,7.0,29.0,19.0,2.6,19.9,7.7,6.0,6.0,47.0,7.8,0.0,2.0,50.0,100.0,7.8,4250000.0
George Winn,19.0,0.0,23.0,74.0,0.0,0.0,0.0,0.0,0.0,0,4.0,23.7,2.05,1.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,7.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,0.3,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glenn Winston,8.0,0.0,1.0,-8.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,-8.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,3.0,0.0,1.0,-8.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,-8.0,-8.0,-2.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacquizz Rodgers,78.0,10.0,448.0,1717.0,7.0,1.9000000000000001,13.700000000000001,3.0,22.0,0,98.0,41.93333333333333,3.65,5.866666666666667,208.0,169.0,1212.0,7.783333333333334,5.0,48.0,40.4,72.86666666666666,5.483333333333333,28,16.0,0.0,33.0,106.0,1.0,24.0,2.4,19.0,1.0,3.0,0,7.0,33.3,20.0,3.2,6.6,2.1,45.0,38.0,304.0,8.0,0.0,13.0,55.6,84.4,6.8,1650000.0
Jamaal Charles,103.0,69.0,1332.0,7260.0,43.0,2.6888888888888887,21.233333333333334,27.0,72.0,0,356.0,49.82222222222222,5.355555555555556,11.588888888888889,408.0,285.0,2457.0,7.666666666666667,20.0,114.0,38.82222222222222,71.23333333333333,5.377777777777777,32,2.0,0.0,6.0,7.0,0.0,5.0,1.0,3.5,0.0,0.0,0,0.0,0.0,5.0,1.2,3.5,3.0,3.0,2.0,7.0,3.5,0.0,0.0,33.3,66.7,2.3,2500000.0
James Starks,76.0,13.0,618.0,2506.0,9.0,1.4714285714285715,11.685714285714285,11.0,29.0,0,132.0,42.82857142857143,3.8857142857142857,8.585714285714285,167.0,125.0,1017.0,7.942857142857143,6.0,41.0,44.32857142857143,70.17142857142858,5.6000000000000005,30,9.0,4.0,63.0,145.0,0.0,31.0,2.1,14.9,1.0,2.0,0,9.0,30.2,11.0,2.3,16.1,7.0,25.0,19.0,134.0,7.1,2.0,5.0,36.0,76.0,5.4,0.0
Joe Banyard,24.0,0.0,23.0,95.0,0.0,0.225,1.95,0.0,1.0,0,4.0,26.2,3.85,0.85,12.0,10.0,73.0,8.95,0.0,5.0,77.25,90.9,8.3,29,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690000.0
Joe Banyard,24.0,0.0,23.0,95.0,0.0,0.225,1.95,0.0,1.0,0,4.0,26.2,3.85,0.85,12.0,10.0,73.0,8.95,0.0,5.0,77.25,90.9,8.3,29,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joique Bell,75.0,15.0,564.0,2241.0,22.0,1.7833333333333332,17.95,12.0,26.0,0,123.0,44.839999999999996,3.66,6.283333333333334,218.0,162.0,1638.0,8.02,1.0,76.0,46.279999999999994,79.8,5.9399999999999995,30,7.0,0.0,3.0,6.0,0.0,-2.0,0.1,-0.3,0.0,0.0,0,0.0,33.3,6.0,2.0,0.9,0.4,1.0,1.0,-2.0,-2.0,0.0,0.0,0.0,100.0,-2.0,0.0
Jordan Todman,60.0,3.0,124.0,531.0,3.0,0.7,3.9400000000000004,0.0,5.0,0,26.0,33.760000000000005,4.8,2.16,67.0,40.0,314.0,5.400000000000001,2.0,12.0,10.24,44.279999999999994,1.98,27,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775000.0
Justin Forsett,122.0,37.0,820.0,3890.0,19.0,1.788888888888889,10.922222222222222,8.0,35.0,0,182.0,38.5,4.625,6.833333333333333,290.0,210.0,1351.0,6.8875,1.0,54.0,40.0375,72.7875,4.85,31,9.0,6.0,87.0,291.0,1.0,11.0,2.2,9.4,2.0,2.0,0,10.0,32.2,64.0,3.3,32.3,9.7,27.0,20.0,85.0,4.3,0.0,4.0,48.1,74.1,3.1,0.0
Ka'Deem Carey,37.0,1.0,111.0,443.0,2.0,0.3666666666666667,3.4666666666666663,1.0,3.0,0,28.0,47.93333333333334,4.0,3.0666666666666664,16.0,13.0,131.0,9.566666666666666,1.0,8.0,74.60000000000001,84.89999999999999,7.8999999999999995,24,12.0,0.0,32.0,126.0,0.0,16.0,0.4,4.6,0.0,1.0,0,4.0,37.5,24.0,3.9,10.5,2.7,7.0,5.0,55.0,11.0,0.0,4.0,57.1,71.4,7.9,0.0
Karlos Williams,11.0,3.0,93.0,517.0,7.0,1.0,8.7,2.0,4.0,0,25.0,53.8,5.6,8.5,14.0,11.0,96.0,8.7,2.0,3.0,42.9,78.6,6.9,22,11.0,3.0,93.0,517.0,7.0,26.0,1.0,8.7,2.0,4.0,0,25.0,53.8,41.0,5.6,47.0,8.5,14.0,11.0,96.0,8.7,2.0,3.0,42.9,78.6,6.9,0.0
Kenjon Barner,31.0,0.0,61.0,260.0,2.0,0.5333333333333333,2.1,2.0,2.0,0,15.0,35.166666666666664,3.466666666666667,1.8999999999999997,26.0,16.0,71.0,4.766666666666667,0.0,4.0,20.2,62.4,2.6333333333333333,32,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815000.0
Kenjon Barner,31.0,0.0,61.0,260.0,2.0,0.5333333333333333,2.1,2.0,2.0,0,15.0,35.166666666666664,3.466666666666667,1.8999999999999997,26.0,16.0,71.0,4.766666666666667,0.0,4.0,20.2,62.4,2.6333333333333333,32,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khiry Robinson,29.0,3.0,194.0,788.0,8.0,0.725,5.175000000000001,3.0,7.0,0,51.0,46.875,3.7249999999999996,7.0,31.0,25.0,178.0,7.35,0.0,7.0,36.15,78.85,5.75,27,1.0,0.0,8.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,50.0,10.0,2.8,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Knile Davis,57.0,2.0,250.0,805.0,11.0,0.575,4.475,7.0,10.0,0,41.0,28.625,2.8,4.1000000000000005,50.0,34.0,271.0,8.25,1.0,14.0,35.15,68.85,5.625,25,11.0,0.0,18.0,28.0,0.0,11.0,0.5,2.3,0.0,0.0,0,0.0,16.7,6.0,1.6,2.5,1.6,7.0,5.0,25.0,5.0,0.0,2.0,28.6,71.4,3.6,775000.0
Knile Davis,57.0,2.0,250.0,805.0,11.0,0.575,4.475,7.0,10.0,0,41.0,28.625,2.8,4.1000000000000005,50.0,34.0,271.0,8.25,1.0,14.0,35.15,68.85,5.625,25,11.0,0.0,18.0,28.0,0.0,11.0,0.5,2.3,0.0,0.0,0,0.0,16.7,6.0,1.6,2.5,1.6,7.0,5.0,25.0,5.0,0.0,2.0,28.6,71.4,3.6,0.0
Lance Dunbar,54.0,0.0,94.0,422.0,1.0,1.78,17.240000000000002,3.0,9.0,0,24.0,48.519999999999996,5.76,1.78,88.0,68.0,646.0,8.76,0.0,32.0,53.279999999999994,77.96000000000001,7.1,27,4.0,0.0,11.0,51.0,1.0,1.0,0.3,0.3,0.0,0.0,0,4.0,54.5,12.0,4.6,12.8,2.8,3.0,1.0,1.0,1.0,0.0,0.0,0.0,33.3,0.3,1500000.0
Latavius Murray,45.0,31.0,543.0,2278.0,20.0,2.033333333333333,14.299999999999999,7.0,19.0,0,119.0,42.800000000000004,4.3999999999999995,12.0,119.0,91.0,639.0,7.366666666666667,0.0,23.0,41.5,76.0,5.566666666666666,33,16.0,4.0,79.0,300.0,4.0,22.0,1.1,7.4,1.0,3.0,0,27.0,57.0,29.0,3.8,18.8,4.9,22.0,17.0,119.0,7.0,0.0,7.0,45.5,77.3,5.4,5000000.0
LeGarrette Blount,100.0,43.0,1168.0,5122.0,49.0,0.4571428571428572,3.3857142857142857,16.0,37.0,0,254.0,45.042857142857144,4.357142857142857,11.671428571428573,66.0,46.0,337.0,7.385714285714286,1.0,15.0,32.7,68.27142857142857,4.557142857142857,32,16.0,8.0,154.0,418.0,5.0,23.0,0.6,4.2,2.0,3.0,0,25.0,35.1,27.0,2.7,26.1,9.6,15.0,10.0,67.0,6.7,0.0,4.0,40.0,66.7,4.5,1250000.0
Rashad Jennings,93.0,54.0,930.0,3772.0,23.0,2.085714285714286,15.842857142857143,8.0,35.0,0,193.0,45.871428571428574,4.214285714285714,10.200000000000001,250.0,191.0,1469.0,7.6000000000000005,2.0,53.0,40.042857142857144,77.18571428571428,5.828571428571428,31,13.0,12.0,181.0,593.0,3.0,24.0,2.7,15.5,1.0,5.0,0,29.0,36.5,25.0,3.3,45.6,13.9,42.0,35.0,201.0,5.7,1.0,8.0,35.7,83.3,4.8,0.0
Reggie Bush,134.0,96.0,1286.0,5490.0,36.0,3.4909090909090907,25.718181818181815,33.0,72.0,0,255.0,41.372727272727275,3.8,8.799999999999999,662.0,477.0,3598.0,7.672727272727273,18.0,173.0,43.26363636363636,69.76363636363637,5.390909090909091,31,13.0,0.0,12.0,-3.0,1.0,25.0,0.5,6.9,1.0,1.0,0,3.0,41.7,5.0,-0.3,-0.2,0.9,10.0,7.0,90.0,12.9,0.0,6.0,70.0,70.0,9.0,0.0
Rex Burkhead,42.0,1.0,87.0,375.0,3.0,0.625,5.1,2.0,5.0,0,25.0,24.866666666666664,2.8666666666666667,1.4749999999999999,45.0,34.0,288.0,8.299999999999999,1.0,16.0,47.23333333333333,73.89999999999999,6.166666666666667,32,16.0,0.0,26.0,80.0,0.0,17.0,2.3,12.8,0.0,2.0,0,4.0,53.8,9.0,3.1,5.0,1.6,51.0,37.0,204.0,5.5,1.0,8.0,29.4,72.5,4.0,3150000.0
Robert Turbin,73.0,3.0,328.0,1291.0,8.0,1.02,8.18,2.0,16.0,0,72.0,49.72,3.9,4.5,100.0,76.0,629.0,7.76,3.0,28.0,41.2,74.72,5.92,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350000.0
Ronnie Hillman,56.0,15.0,494.0,1976.0,12.0,1.3800000000000001,10.440000000000001,8.0,18.0,0,101.0,40.8,3.88,8.58,110.0,74.0,524.0,8.120000000000001,1.0,21.0,37.7,69.22,5.4399999999999995,25,8.0,1.0,41.0,131.0,0.0,32.0,0.9,11.6,0.0,2.0,0,4.0,19.5,17.0,3.2,16.4,5.1,15.0,7.0,93.0,13.3,0.0,1.0,20.0,46.7,6.2,775000.0
Ronnie Hillman,56.0,15.0,494.0,1976.0,12.0,1.3800000000000001,10.440000000000001,8.0,18.0,0,101.0,40.8,3.88,8.58,110.0,74.0,524.0,8.120000000000001,1.0,21.0,37.7,69.22,5.4399999999999995,25,8.0,1.0,41.0,131.0,0.0,32.0,0.9,11.6,0.0,2.0,0,4.0,19.5,17.0,3.2,16.4,5.1,15.0,7.0,93.0,13.3,0.0,1.0,20.0,46.7,6.2,0.0
Ryan Mathews,86.0,66.0,1184.0,5261.0,37.0,2.042857142857143,15.557142857142859,21.0,49.0,0,259.0,47.98571428571428,4.4714285714285715,13.514285714285716,226.0,179.0,1371.0,7.614285714285714,3.0,60.0,55.41428571428571,81.71428571428571,6.257142857142857,29,13.0,8.0,155.0,661.0,8.0,27.0,1.0,8.8,3.0,5.0,0,40.0,51.0,30.0,4.3,50.8,11.9,14.0,13.0,115.0,8.8,1.0,7.0,57.1,92.9,8.2,0.0
