Name,G,GS,Rushing_Att,Rushing_Yds,Rushing_TD,Receiving_R/G,Receiving_Y/G,Fmb,AV,Awards,Rushing_1D,Rushing_Succ%,Rushing_Y/A,Rushing_A/G,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_1D,Receiving_Succ%,Receiving_Ctch%,Receiving_Y/Tgt,Age,G_last_season,GS_last_season,Rushing_Att_last_season,Rushing_Yds_last_season,Rushing_TD_last_season,Receiving_Lng,Receiving_R/G_last_season,Receiving_Y/G_last_season,Fmb_last_season,AV_last_season,Awards_last_season,Rushing_1D_last_season,Rushing_Succ%_last_season,Rushing_Lng,Rushing_Y/A_last_season,Rushing_Y/G,Rushing_A/G_last_season,Receiving_Tgt_last_season,Receiving_Rec_last_season,Receiving_Yds_last_season,Receiving_Y/R_last_season,Receiving_TD_last_season,Receiving_1D_last_season,Receiving_Succ%_last_season,Receiving_Ctch%_last_season,Receiving_Y/Tgt_last_season,Cap
Michael Cox,18.0,1.0,26.0,76.0,0.0,0.35,1.5999999999999999,0.0,0.0,0,2.0,36.35,5.15,1.3,6.0,5.0,21.0,4.25,0.0,1.0,16.65,83.35,3.5,26,4.0,0.0,4.0,33.0,0.0,9.0,0.5,2.3,0.0,0.0,0,1.0,50.0,17.0,8.3,8.3,1.0,3.0,2.0,9.0,4.5,0.0,0.0,0.0,66.7,3.0,0.0
Michael Hill,8.0,0.0,9.0,23.0,0.0,0.3,2.9,0.0,0.0,0,1.0,11.1,2.6,1.1,2.0,2.0,23.0,11.5,0.0,1.0,50.0,100.0,11.5,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550000.0
Michael Hill,8.0,0.0,9.0,23.0,0.0,0.3,2.9,0.0,0.0,0,1.0,11.1,2.6,1.1,2.0,2.0,23.0,11.5,0.0,1.0,50.0,100.0,11.5,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peyton Hillis,81.0,34.0,696.0,2832.0,23.0,1.6142857142857143,12.471428571428572,15.0,22.0,0,156.0,49.9,4.085714285714286,8.485714285714286,187.0,134.0,1050.0,7.6571428571428575,3.0,48.0,39.65714285714286,68.58571428571429,5.285714285714286,28,9.0,0.0,26.0,115.0,0.0,26.0,1.1,9.7,0.0,1.0,0,4.0,38.5,16.0,4.4,12.8,2.9,16.0,10.0,87.0,8.7,0.0,2.0,37.5,62.5,5.4,0.0
Phillip Tanner,41.0,0.0,56.0,149.0,2.0,0.175,1.775,1.0,2.0,0,11.0,38.266666666666666,2.4,1.2,11.0,9.0,93.0,10.266666666666667,0.0,6.0,78.33333333333333,85.0,8.666666666666666,26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre Thomas,105.0,38.0,818.0,3745.0,28.0,3.2125,25.4125,6.0,51.0,0,206.0,55.4625,4.55,8.05,389.0,327.0,2608.0,8.175,12.0,125.0,54.975,83.5,6.75,31,5.0,0.0,15.0,64.0,0.0,15.0,1.8,16.8,0.0,1.0,0,3.0,26.7,11.0,4.3,12.8,3.0,11.0,9.0,84.0,9.3,0.0,4.0,45.5,81.8,7.6,870000.0
Ray Rice,92.0,80.0,1430.0,6180.0,37.0,3.966666666666667,32.5,9.0,69.0,0,261.0,42.166666666666664,4.283333333333333,15.316666666666668,486.0,369.0,3034.0,8.116666666666667,6.0,129.0,43.9,76.16666666666667,6.183333333333334,26,15.0,15.0,214.0,660.0,4.0,22.0,3.9,21.4,2.0,3.0,0,28.0,33.6,47.0,3.1,44.0,14.3,72.0,58.0,321.0,5.5,0.0,13.0,37.5,80.6,4.5,0.0
Reggie Bush,116.0,95.0,1266.0,5465.0,35.0,4.122222222222223,30.244444444444444,32.0,71.0,0,252.0,44.544444444444444,4.288888888888889,10.477777777777778,642.0,466.0,3489.0,7.411111111111111,18.0,166.0,43.98888888888889,73.04444444444444,5.377777777777777,31,13.0,0.0,12.0,-3.0,1.0,25.0,0.5,6.9,1.0,1.0,0,3.0,41.7,5.0,-0.3,-0.2,0.9,10.0,7.0,90.0,12.9,0.0,6.0,70.0,70.0,9.0,2500000.0
Ronnie Brown,132.0,74.0,1281.0,5391.0,38.0,2.05,16.89,14.0,48.0,0,290.0,45.21,4.08,10.22,314.0,246.0,1966.0,7.955555555555555,2.0,91.0,44.269999999999996,70.87,5.64,33,10.0,0.0,20.0,63.0,0.0,24.0,0.5,4.4,0.0,1.0,0,5.0,50.0,11.0,3.2,6.3,2.0,8.0,5.0,44.0,8.8,0.0,1.0,37.5,62.5,5.5,0.0
Roy Helu,48.0,5.0,255.0,1132.0,7.0,2.625,22.525,6.0,13.0,0,61.0,36.475,3.75,4.3999999999999995,155.0,129.0,1152.0,8.4,3.0,39.0,46.1,86.575,7.225,27,9.0,0.0,17.0,39.0,0.0,15.0,1.0,8.3,0.0,1.0,0,4.0,35.3,12.0,2.3,4.3,1.9,16.0,9.0,75.0,8.3,1.0,6.0,43.8,56.3,4.7,0.0
Ryan Mathews,60.0,52.0,923.0,4061.0,23.0,2.3600000000000003,17.78,15.0,40.0,0,185.0,46.42,4.38,14.9,184.0,146.0,1110.0,7.44,1.0,47.0,58.3,81.53999999999999,6.08,29,13.0,8.0,155.0,661.0,8.0,27.0,1.0,8.8,3.0,5.0,0,40.0,51.0,30.0,4.3,50.8,11.9,14.0,13.0,115.0,8.8,1.0,7.0,57.1,92.9,8.2,3666666.6666666665
Ryan Williams,5.0,3.0,58.0,164.0,0.0,1.4,8.8,2.0,1.0,0,8.0,32.8,2.8,11.6,10.0,7.0,44.0,6.3,0.0,3.0,30.0,70.0,4.4,22,5.0,3.0,58.0,164.0,0.0,12.0,1.4,8.8,2.0,1.0,0,8.0,32.8,25.0,2.8,32.8,11.6,10.0,7.0,44.0,6.3,0.0,3.0,30.0,70.0,4.4,0.0
Shane Vereen,42.0,8.0,217.0,907.0,7.0,2.45,23.2,2.0,17.0,0,44.0,40.775,4.15,4.825,159.0,107.0,1023.0,12.1,7.0,55.0,49.199999999999996,65.7,7.833333333333333,28,16.0,0.0,45.0,164.0,0.0,20.0,2.8,15.8,0.0,2.0,0,3.0,42.2,17.0,3.6,10.3,2.8,53.0,44.0,253.0,5.8,0.0,9.0,45.3,83.0,4.8,4116666.6666666665
Shaun Draughn,30.0,0.0,73.0,254.0,2.0,0.375,2.475,2.0,2.0,0,17.0,24.166666666666668,2.1,1.5,30.0,24.0,158.0,6.6,0.0,5.0,26.7,80.0,5.3,29,16.0,1.0,74.0,196.0,4.0,29.0,1.8,16.4,1.0,3.0,0,15.0,33.8,18.0,2.6,12.3,4.6,39.0,29.0,263.0,9.1,2.0,10.0,43.6,74.4,6.7,0.0
Shonn Greene,85.0,36.0,993.0,4110.0,24.0,0.7999999999999999,5.8500000000000005,12.0,25.0,0,201.0,50.166666666666664,4.2,11.216666666666667,111.0,72.0,534.0,8.379999999999999,0.0,21.0,32.96666666666667,51.916666666666664,4.05,29,13.0,5.0,94.0,392.0,2.0,13.0,0.1,1.0,1.0,2.0,0,18.0,45.7,52.0,4.2,30.2,7.2,3.0,1.0,13.0,13.0,0.0,1.0,33.3,33.3,4.3,0.0
Stevan Ridley,52.0,25.0,649.0,2817.0,22.0,0.5,2.925,9.0,24.0,0,158.0,51.2,4.35,12.975,36.0,23.0,146.0,6.0,0.0,4.0,37.575,66.55,3.85,29,10.0,0.0,29.0,80.0,1.0,10.0,0.3,1.8,2.0,1.0,0,3.0,27.6,12.0,2.8,8.0,2.9,4.0,3.0,18.0,6.0,0.0,1.0,50.0,75.0,4.5,1250000.0
Steven Jackson,158.0,146.0,2743.0,11388.0,68.0,2.909090909090909,22.990909090909092,23.0,92.0,0,537.0,44.67272727272727,4.154545454545455,17.30909090909091,627.0,460.0,3663.0,7.909090909090909,9.0,156.0,43.32727272727273,73.13636363636364,5.818181818181818,32,2.0,1.0,21.0,50.0,1.0,20.0,0.5,10.0,0.0,1.0,0,4.0,42.9,7.0,2.4,25.0,10.5,1.0,1.0,20.0,20.0,0.0,1.0,100.0,100.0,20.0,0.0
Storm Johnson,6.0,1.0,29.0,86.0,2.0,0.2,-0.7,0.0,0.0,0,5.0,31.0,3.0,4.8,1.0,1.0,-4.0,-4.0,0.0,0.0,0.0,100.0,-4.0,22,6.0,1.0,29.0,86.0,2.0,-4.0,0.2,-0.7,0.0,0.0,0,5.0,31.0,20.0,3.0,14.3,4.8,1.0,1.0,-4.0,-4.0,0.0,0.0,0.0,100.0,-4.0,0.0
Trent Richardson,46.0,37.0,614.0,2032.0,17.0,2.466666666666667,19.866666666666667,7.0,18.0,0,93.0,41.53333333333333,3.3000000000000003,13.4,156.0,113.0,912.0,8.233333333333333,2.0,43.0,49.36666666666667,73.2,6.0,24,15.0,12.0,159.0,519.0,3.0,24.0,1.8,15.3,2.0,5.0,0,27.0,40.3,27.0,3.3,34.6,10.6,34.0,27.0,229.0,8.5,0.0,9.0,50.0,79.4,6.7,1925000.0
Trent Richardson,46.0,37.0,614.0,2032.0,17.0,2.466666666666667,19.866666666666667,7.0,18.0,0,93.0,41.53333333333333,3.3000000000000003,13.4,156.0,113.0,912.0,8.233333333333333,2.0,43.0,49.36666666666667,73.2,6.0,24,15.0,12.0,159.0,519.0,3.0,24.0,1.8,15.3,2.0,5.0,0,27.0,40.3,27.0,3.3,34.6,10.6,34.0,27.0,229.0,8.5,0.0,9.0,50.0,79.4,6.7,0.0
Trent Richardson,46.0,37.0,614.0,2032.0,17.0,2.466666666666667,19.866666666666667,7.0,18.0,0,93.0,41.53333333333333,3.3000000000000003,13.4,156.0,113.0,912.0,8.233333333333333,2.0,43.0,49.36666666666667,73.2,6.0,24,15.0,12.0,159.0,519.0,3.0,24.0,1.8,15.3,2.0,5.0,0,27.0,40.3,27.0,3.3,34.6,10.6,34.0,27.0,229.0,8.5,0.0,9.0,50.0,79.4,6.7,0.0
Vick Ballard,17.0,13.0,224.0,877.0,2.0,1.05,2.25,3.0,5.0,0,56.0,46.1,4.35,13.1,29.0,18.0,147.0,1.9500000000000002,1.0,7.0,22.2,56.5,1.5499999999999998,23,1.0,1.0,13.0,63.0,0.0,-5.0,1.0,-5.0,0.0,0.0,0,4.0,46.2,12.0,4.8,63.0,13.0,2.0,1.0,-5.0,-5.0,0.0,0.0,0.0,50.0,-2.5,0.0
Zurlon Tipton,6.0,0.0,10.0,18.0,0.0,1.0,11.3,0.0,1.0,0,0.0,20.0,1.8,1.7,6.0,6.0,68.0,11.3,1.0,5.0,83.3,100.0,11.3,25,10.0,0.0,5.0,20.0,0.0,27.0,0.5,5.7,0.0,1.0,0,1.0,20.0,7.0,4.0,2.0,0.5,8.0,5.0,57.0,11.4,0.0,2.0,25.0,62.5,7.1,0.0
