Name,G,GS,Rushing_Att,Rushing_Yds,Rushing_TD,Receiving_R/G,Receiving_Y/G,Fmb,AV,Awards,Rushing_1D,Rushing_Succ%,Rushing_Y/A,Rushing_A/G,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_1D,Receiving_Succ%,Receiving_Ctch%,Receiving_Y/Tgt,Age,G_last_season,GS_last_season,Rushing_Att_last_season,Rushing_Yds_last_season,Rushing_TD_last_season,Receiving_Lng,Receiving_R/G_last_season,Receiving_Y/G_last_season,Fmb_last_season,AV_last_season,Awards_last_season,Rushing_1D_last_season,Rushing_Succ%_last_season,Rushing_Lng,Rushing_Y/A_last_season,Rushing_Y/G,Rushing_A/G_last_season,Receiving_Tgt_last_season,Receiving_Rec_last_season,Receiving_Yds_last_season,Receiving_Y/R_last_season,Receiving_TD_last_season,Receiving_1D_last_season,Receiving_Succ%_last_season,Receiving_Ctch%_last_season,Receiving_Y/Tgt_last_season,Cap
Garrett Wolfe,50.0,0.0,72.0,282.0,1.0,0.25,2.625,1.0,2.0,0,14.0,24.275,3.7,1.6749999999999998,16.0,11.0,129.0,9.5,0.0,4.0,23.1,67.95,6.5,26,16.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,2.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gartrell Johnson,19.0,0.0,23.0,79.0,0.0,0.15,0.35,1.0,0.0,0,5.0,21.55,3.45,1.2000000000000002,6.0,3.0,6.0,2.0,0.0,1.0,0.0,30.0,0.6,24,9.0,0.0,10.0,36.0,0.0,10.0,0.3,0.7,1.0,0.0,0,2.0,20.0,23.0,3.6,4.0,1.1,5.0,3.0,6.0,2.0,0.0,1.0,0.0,60.0,1.2,0.0
Jalen Parmele,24.0,0.0,7.0,44.0,0.0,0.0,0.0,1.0,0.0,0,1.0,25.0,8.45,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Snelling,51.0,3.0,257.0,1042.0,7.0,1.425,11.425,4.0,14.0,0,70.0,47.375,3.8499999999999996,4.775,101.0,82.0,651.0,8.866666666666667,4.0,29.0,36.699999999999996,78.63333333333334,6.866666666666667,30,14.0,1.0,44.0,164.0,1.0,34.0,2.1,15.4,0.0,3.0,0,9.0,50.0,17.0,3.7,11.7,3.1,34.0,29.0,216.0,7.4,3.0,11.0,50.0,85.3,6.4,1910000.0
Jason Wright,80.0,5.0,168.0,633.0,2.0,0.7999999999999999,6.057142857142857,4.0,9.0,0,39.0,43.357142857142854,3.9285714285714284,2.2714285714285714,116.0,72.0,581.0,7.783333333333332,3.0,29.0,34.17142857142857,58.67142857142857,4.3428571428571425,28,15.0,1.0,6.0,28.0,0.0,9.0,0.5,2.8,1.0,0.0,0,3.0,50.0,10.0,4.7,1.9,0.4,16.0,8.0,42.0,5.3,0.0,1.0,31.3,50.0,2.6,0.0
Javarris James,10.0,0.0,46.0,112.0,6.0,0.9,6.3,1.0,1.0,0,9.0,43.5,2.4,4.6,11.0,9.0,63.0,7.0,0.0,3.0,45.5,81.8,5.7,23,10.0,0.0,46.0,112.0,6.0,11.0,0.9,6.3,1.0,1.0,0,9.0,43.5,11.0,2.4,11.2,4.6,11.0,9.0,63.0,7.0,0.0,3.0,45.5,81.8,5.7,0.0
Jerome Harrison,59.0,10.0,342.0,1640.0,7.0,1.08,7.5200000000000005,5.0,13.0,0,74.0,46.82,5.08,5.4,97.0,69.0,487.0,7.6,3.0,21.0,42.46,78.26,6.040000000000001,28,4.0,0.0,14.0,41.0,0.0,3.0,0.3,0.8,0.0,0.0,0,3.0,50.0,9.0,2.9,10.3,3.5,2.0,1.0,3.0,3.0,0.0,0.0,0.0,50.0,1.5,0.0
Joseph Addai,66.0,49.0,977.0,4020.0,38.0,2.62,19.94,6.0,51.0,0,243.0,52.54,4.1,14.7,226.0,176.0,1355.0,7.659999999999999,9.0,68.0,49.42,76.72,5.9,28,12.0,11.0,118.0,433.0,1.0,12.0,1.3,7.8,1.0,3.0,0,16.0,35.6,16.0,3.7,36.1,9.8,22.0,15.0,93.0,6.2,0.0,5.0,31.8,68.2,4.2,0.0
Julius Jones,94.0,77.0,1280.0,5068.0,22.0,1.657142857142857,11.12857142857143,13.0,43.0,0,236.0,39.5,3.942857142857143,14.214285714285714,202.0,150.0,1029.0,7.428571428571429,2.0,49.0,41.142857142857146,72.34285714285714,5.285714285714286,29,12.0,2.0,60.0,223.0,0.0,13.0,1.4,4.9,1.0,2.0,0,9.0,31.7,54.0,3.7,18.6,5.0,22.0,17.0,59.0,3.5,0.0,3.0,31.8,77.3,2.7,0.0
Kenneth Darby,41.0,1.0,95.0,408.0,2.0,1.425,11.175,1.0,4.0,0,22.0,41.65,4.4,2.325,61.0,49.0,356.0,7.25,1.0,16.0,48.35,77.275,5.675,28,14.0,0.0,34.0,107.0,2.0,21.0,0.7,4.4,0.0,1.0,0,7.0,35.3,13.0,3.1,7.6,2.4,13.0,10.0,61.0,6.1,1.0,2.0,30.8,76.9,4.7,0.0
Kevin Faulk,154.0,44.0,847.0,3550.0,16.0,2.766666666666667,24.275000000000002,25.0,69.0,0,171.0,45.30833333333334,4.466666666666667,5.416666666666667,564.0,424.0,3667.0,8.725,15.0,164.0,49.96666666666667,74.16666666666667,6.466666666666666,35,7.0,3.0,17.0,57.0,0.0,18.0,1.0,4.9,0.0,1.0,0,1.0,52.9,9.0,3.4,8.1,2.4,9.0,7.0,34.0,4.9,0.0,2.0,33.3,77.8,3.8,910000.0
Kevin Smith,35.0,25.0,489.0,1856.0,12.0,2.466666666666667,23.433333333333334,5.0,15.0,0,96.0,39.56666666666667,3.7999999999999994,12.433333333333332,127.0,91.0,824.0,9.533333333333333,1.0,32.0,50.699999999999996,70.96666666666667,6.766666666666667,26,12.0,2.0,37.0,134.0,1.0,13.0,0.8,6.6,0.0,1.0,0,5.0,43.2,19.0,3.6,11.2,3.1,16.0,10.0,79.0,7.9,1.0,6.0,37.5,62.5,4.9,0.0
Ladell Betts,111.0,14.0,821.0,3326.0,15.0,1.711111111111111,15.055555555555555,14.0,36.0,0,175.0,43.900000000000006,3.855555555555556,7.166666666666667,265.0,188.0,1646.0,9.033333333333333,3.0,70.0,37.96666666666667,69.01111111111112,6.266666666666667,31,8.0,1.0,45.0,150.0,2.0,25.0,2.9,17.6,1.0,2.0,0,11.0,48.9,12.0,3.3,18.8,5.6,31.0,23.0,141.0,6.1,0.0,6.0,32.3,74.2,4.5,0.0
Laurence Maroney,49.0,17.0,618.0,2504.0,21.0,0.76,8.379999999999999,6.0,27.0,0,140.0,45.46,3.62,11.58,63.0,44.0,459.0,14.35,1.0,21.0,49.625,64.55,8.4,25,4.0,3.0,36.0,74.0,0.0,28.0,1.0,12.5,1.0,1.0,0,1.0,27.8,13.0,2.1,18.5,9.0,7.0,4.0,50.0,12.5,0.0,2.0,42.9,57.1,7.1,0.0
Lex Hilliard,32.0,0.0,23.0,89.0,1.0,0.7000000000000001,5.05,0.0,2.0,0,5.0,34.8,3.9,0.7,22.0,21.0,161.0,5.45,2.0,6.0,30.0,75.0,4.7,28,14.0,9.0,9.0,33.0,0.0,9.0,0.3,1.6,0.0,0.0,0,5.0,77.8,9.0,3.7,2.4,0.6,9.0,4.0,23.0,5.8,0.0,2.0,33.3,44.4,2.6,0.0
Lynell Hamilton,10.0,1.0,35.0,125.0,2.0,0.3,2.65,0.0,1.0,0,12.0,54.3,3.6,1.95,7.0,5.0,48.0,9.6,0.0,4.0,57.1,71.4,6.9,24,9.0,1.0,35.0,125.0,2.0,16.0,0.6,5.3,0.0,1.0,0,12.0,54.3,19.0,3.6,13.9,3.9,7.0,5.0,48.0,9.6,0.0,4.0,57.1,71.4,6.9,0.0
Matt Lawrence,8.0,0.0,4.0,0.0,0.0,0.1,0.5,0.0,0.0,0,0.0,0.0,0.0,0.5,1.0,1.0,4.0,4.0,0.0,0.0,0.0,100.0,4.0,24,8.0,0.0,4.0,0.0,0.0,4.0,0.1,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,4.0,4.0,0.0,0.0,0.0,100.0,4.0,0.0
Mewelde Moore,101.0,15.0,472.0,2090.0,6.0,1.9857142857142858,17.37142857142857,8.0,30.0,0,107.0,41.214285714285715,4.557142857142857,4.6571428571428575,266.0,203.0,1771.0,8.485714285714286,6.0,77.0,45.800000000000004,76.60000000000001,6.471428571428571,30,9.0,0.0,13.0,20.0,0.0,32.0,0.7,8.6,1.0,1.0,0,1.0,30.8,6.0,1.5,2.2,1.4,8.0,6.0,77.0,12.8,1.0,4.0,62.5,75.0,9.6,575000.0
Michael Bush,45.0,10.0,376.0,1665.0,14.0,1.2333333333333334,10.433333333333334,3.0,14.0,0,69.0,42.199999999999996,4.433333333333334,8.433333333333334,73.0,54.0,461.0,8.5,0.0,20.0,54.300000000000004,75.93333333333334,6.333333333333333,29,15.0,0.0,63.0,197.0,3.0,17.0,0.3,3.2,0.0,2.0,0,10.0,33.3,40.0,3.1,13.1,4.2,8.0,4.0,48.0,12.0,1.0,2.0,50.0,50.0,6.0,2610000.0
Mike Bell,53.0,7.0,395.0,1475.0,14.0,0.5,4.1,6.0,12.0,0,89.0,38.44,2.7800000000000002,6.22,44.0,33.0,258.0,8.3,0.0,10.0,48.92,78.82000000000001,5.92,27,16.0,1.0,47.0,99.0,0.0,28.0,0.4,4.2,2.0,1.0,0,6.0,21.3,11.0,2.1,6.2,2.9,10.0,7.0,67.0,9.6,0.0,3.0,40.0,70.0,6.7,0.0
Patrick Cobbs,54.0,3.0,37.0,171.0,2.0,0.48,5.779999999999999,1.0,4.0,0,9.0,36.675,4.1,0.6799999999999999,55.0,32.0,409.0,10.9,4.0,16.0,53.474999999999994,55.775,6.1,27,16.0,1.0,4.0,0.0,0.0,29.0,0.5,5.7,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.3,18.0,8.0,91.0,11.4,2.0,4.0,33.3,44.4,5.1,0.0
Quinton Ganther,36.0,5.0,80.0,280.0,3.0,0.36,3.3,0.0,3.0,0,16.0,49.46666666666667,4.0,1.86,20.0,17.0,151.0,7.566666666666666,0.0,7.0,35.825,64.175,5.025,26,11.0,1.0,9.0,18.0,0.0,8.0,0.2,0.8,0.0,0.0,0,1.0,33.3,11.0,2.0,1.6,0.8,3.0,2.0,9.0,4.5,0.0,0.0,33.3,66.7,3.0,0.0
Ricky Williams,131.0,83.0,2323.0,9565.0,64.0,2.31,17.85,50.0,87.0,0,488.0,45.79,3.97,16.89,446.0,329.0,2523.0,7.3999999999999995,8.0,101.0,43.0,74.13333333333334,5.488888888888889,34,16.0,0.0,108.0,444.0,2.0,18.0,0.8,5.2,2.0,4.0,0,20.0,48.1,28.0,4.1,27.8,6.8,20.0,13.0,83.0,6.4,0.0,6.0,55.0,65.0,4.2,1300000.0
Ronnie Brown,76.0,71.0,1128.0,4815.0,36.0,2.6666666666666665,22.366666666666664,13.0,40.0,0,252.0,46.666666666666664,4.3500000000000005,15.25,237.0,184.0,1491.0,7.95,2.0,71.0,49.76666666666667,77.18333333333334,6.183333333333334,33,10.0,0.0,20.0,63.0,0.0,24.0,0.5,4.4,0.0,1.0,0,5.0,50.0,11.0,3.2,6.3,2.0,8.0,5.0,44.0,8.8,0.0,1.0,37.5,62.5,5.5,1000000.0
Sammy Morris,141.0,37.0,708.0,2955.0,26.0,1.2363636363636363,9.372727272727273,12.0,31.0,0,185.0,43.91818181818182,3.8,5.8,224.0,161.0,1245.0,8.299999999999999,1.0,53.0,43.663636363636364,72.00909090909092,5.927272727272728,34,3.0,0.0,28.0,98.0,0.0,9.0,1.7,4.3,0.0,1.0,0,7.0,42.9,15.0,3.5,32.7,9.3,7.0,5.0,13.0,2.6,0.0,0.0,14.3,71.4,1.9,0.0
Tim Hightower,48.0,36.0,439.0,1733.0,23.0,2.433333333333333,16.7,12.0,19.0,0,99.0,38.93333333333333,3.9333333333333336,9.133333333333333,172.0,118.0,801.0,6.766666666666667,0.0,40.0,34.800000000000004,65.60000000000001,4.433333333333334,30,16.0,1.0,133.0,548.0,4.0,50.0,1.4,12.5,0.0,5.0,0,32.0,53.4,30.0,4.1,34.3,8.3,26.0,22.0,200.0,9.1,1.0,11.0,57.7,84.6,7.7,0.0
