Name,G,GS,Rushing_Att,Rushing_Yds,Rushing_TD,Receiving_R/G,Receiving_Y/G,Fmb,AV,Awards,Rushing_1D,Rushing_Succ%,Rushing_Y/A,Rushing_A/G,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_1D,Receiving_Succ%,Receiving_Ctch%,Receiving_Y/Tgt,Age,G_last_season,GS_last_season,Rushing_Att_last_season,Rushing_Yds_last_season,Rushing_TD_last_season,Receiving_Lng,Receiving_R/G_last_season,Receiving_Y/G_last_season,Fmb_last_season,AV_last_season,Awards_last_season,Rushing_1D_last_season,Rushing_Succ%_last_season,Rushing_Lng,Rushing_Y/A_last_season,Rushing_Y/G,Rushing_A/G_last_season,Receiving_Tgt_last_season,Receiving_Rec_last_season,Receiving_Yds_last_season,Receiving_Y/R_last_season,Receiving_TD_last_season,Receiving_1D_last_season,Receiving_Succ%_last_season,Receiving_Ctch%_last_season,Receiving_Y/Tgt_last_season,Cap
CJ Anderson,58.0,36.0,693.0,3051.0,20.0,1.6199999999999999,13.219999999999999,4.0,25.0,0,154.0,50.5,4.58,10.879999999999999,145.0,103.0,859.0,8.2,4.0,33.0,30.24,56.67999999999999,4.68,28,2.0,0.0,16.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,31.3,9.0,2.7,21.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750000.0
CJ Spiller,90.0,38.0,712.0,3451.0,12.0,1.8375000000000001,13.7,19.0,37.0,0,136.0,38.425,3.6875,6.6125,263.0,198.0,1484.0,7.371428571428572,9.0,72.0,36.525,64.75,4.7125,30,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Hyde,50.0,36.0,655.0,2729.0,21.0,2.075,11.725,9.0,20.0,0,139.0,45.425,4.1499999999999995,13.5,152.0,109.0,634.0,5.6,3.0,33.0,36.35,74.275,4.175,31,12.0,2.0,72.0,253.0,1.0,9.0,1.0,5.4,2.0,2.0,0,14.0,50.0,18.0,3.5,21.1,6.0,21.0,12.0,65.0,5.4,0.0,1.0,38.1,57.1,3.1,5083333.333333333
Cedric Peerman,92.0,1.0,70.0,349.0,1.0,0.11249999999999999,1.1749999999999998,1.0,4.0,0,13.0,16.566666666666666,3.3666666666666667,0.6875,19.0,13.0,123.0,9.799999999999999,0.0,8.0,26.22,38.660000000000004,3.7,30,6.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,33.3,4.0,2.5,2.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles Sims,47.0,2.0,245.0,958.0,2.0,2.8,25.4,6.0,14.0,0,43.0,39.625,3.775,5.9,176.0,129.0,1190.0,9.0,6.0,52.0,43.7,73.2,6.55,27,16.0,0.0,21.0,95.0,0.0,25.0,2.2,15.6,1.0,2.0,0,6.0,33.3,21.0,4.5,5.9,1.3,47.0,35.0,249.0,7.1,1.0,13.0,42.6,74.5,5.3,1000000.0
Charles Sims,47.0,2.0,245.0,958.0,2.0,2.8,25.4,6.0,14.0,0,43.0,39.625,3.775,5.9,176.0,129.0,1190.0,9.0,6.0,52.0,43.7,73.2,6.55,27,16.0,0.0,21.0,95.0,0.0,25.0,2.2,15.6,1.0,2.0,0,6.0,33.3,21.0,4.5,5.9,1.3,47.0,35.0,249.0,7.1,1.0,13.0,42.6,74.5,5.3,1000000.0
Chris Ivory,95.0,42.0,1112.0,4852.0,28.0,0.8625,7.025,19.0,35.0,0,240.0,46.4375,4.4375,11.362499999999999,132.0,94.0,743.0,8.72857142857143,3.0,35.0,39.3375,61.1875,5.85,30,13.0,1.0,115.0,385.0,1.0,55.0,1.0,15.8,1.0,3.0,0,25.0,45.2,21.0,3.3,29.6,8.8,21.0,13.0,205.0,15.8,0.0,7.0,47.6,61.9,9.8,2750000.0
Christine Michael,37.0,9.0,254.0,1080.0,7.0,0.5,2.575,3.0,9.0,0,64.0,51.8,4.475,6.15,37.0,26.0,135.0,7.3999999999999995,1.0,5.0,37.166666666666664,58.63333333333333,4.133333333333334,28,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,50.0,8.0,4.5,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damien Williams,58.0,4.0,133.0,477.0,3.0,1.475,12.825000000000001,3.0,8.0,0,24.0,37.525,3.575,2.45,115.0,85.0,733.0,8.575,6.0,42.0,48.45,74.025,6.325,31,3.0,0.0,11.0,43.0,0.0,8.0,0.7,4.0,0.0,0.0,0,1.0,54.5,9.0,3.9,14.3,3.7,2.0,2.0,12.0,6.0,0.0,0.0,50.0,100.0,6.0,1200000.0
Danny Woodhead,101.0,14.0,517.0,2238.0,15.0,2.822222222222222,23.466666666666665,4.0,43.0,0,116.0,40.62222222222223,4.277777777777778,5.211111111111111,391.0,300.0,2698.0,8.666666666666666,17.0,134.0,47.955555555555556,74.44444444444444,6.355555555555555,32,8.0,0.0,14.0,56.0,0.0,22.0,4.1,25.0,0.0,2.0,0,2.0,28.6,10.0,4.0,7.0,1.8,39.0,33.0,200.0,6.1,0.0,9.0,51.3,84.6,5.1,0.0
Darren Sproles,171.0,28.0,686.0,3366.0,22.0,3.0833333333333335,27.224999999999998,23.0,75.0,0,163.0,44.94166666666666,4.9750000000000005,4.05,714.0,532.0,4656.0,8.258333333333333,30.0,214.0,43.89166666666667,74.40833333333333,6.116666666666667,36,6.0,1.0,17.0,66.0,0.0,7.0,1.0,4.0,1.0,1.0,0,3.0,41.2,17.0,3.9,11.0,2.8,10.0,6.0,24.0,4.0,0.0,1.0,20.0,60.0,2.4,1400000.0
DeMarco Murray,99.0,86.0,1604.0,7174.0,49.0,3.1,21.857142857142858,18.0,68.0,0,383.0,49.142857142857146,4.442857142857143,16.02857142857143,376.0,307.0,2165.0,7.042857142857143,6.0,99.0,48.67142857142857,81.3,5.742857142857143,29,15.0,15.0,184.0,659.0,6.0,18.0,2.6,17.7,1.0,7.0,0,33.0,37.0,75.0,3.6,43.9,12.3,47.0,39.0,266.0,6.8,1.0,11.0,44.7,83.0,5.7,0.0
Dion Lewis,54.0,19.0,329.0,1584.0,10.0,1.9599999999999997,16.94,4.0,23.0,0,89.0,52.52,4.779999999999999,6.0600000000000005,112.0,88.0,717.0,6.4,5.0,33.0,41.54,86.84,5.359999999999999,30,16.0,0.0,29.0,115.0,2.0,17.0,1.2,7.9,3.0,2.0,0,8.0,37.9,19.0,4.0,7.2,1.8,30.0,19.0,127.0,6.7,1.0,8.0,36.7,63.3,4.2,4950000.0
Doug Martin,68.0,65.0,1150.0,4633.0,26.0,1.8333333333333333,14.6,10.0,38.0,0,220.0,40.06666666666666,3.766666666666667,16.966666666666665,192.0,130.0,1091.0,7.8500000000000005,2.0,42.0,35.93333333333333,66.25,5.333333333333333,29,16.0,9.0,172.0,723.0,4.0,23.0,1.1,7.3,3.0,5.0,0,37.0,52.3,29.0,4.2,45.2,10.8,24.0,18.0,116.0,6.4,0.0,6.0,41.7,75.0,4.8,1475000.0
Eddie Lacy,60.0,51.0,857.0,3614.0,23.0,1.54,13.419999999999998,8.0,38.0,0,184.0,43.14,4.1,13.74,140.0,107.0,947.0,8.34,6.0,40.0,42.68,76.88,6.42,27,9.0,3.0,69.0,179.0,0.0,14.0,0.7,5.2,0.0,2.0,0,7.0,29.0,19.0,2.6,19.9,7.7,6.0,6.0,47.0,7.8,0.0,2.0,50.0,100.0,7.8,0.0
Frank Gore,196.0,182.0,3226.0,14026.0,77.0,2.330769230769231,19.4,44.0,120.0,0,644.0,44.02307692307692,4.346153846153846,16.446153846153848,646.0,443.0,3672.0,8.36923076923077,17.0,144.0,41.06153846153846,67.68461538461538,5.6461538461538465,37,15.0,14.0,187.0,653.0,2.0,9.0,1.1,5.9,1.0,4.0,0,32.0,44.9,17.0,3.5,43.5,12.5,19.0,16.0,89.0,5.6,0.0,3.0,68.4,84.2,4.7,1105000.0
Isaiah Crowell,64.0,45.0,737.0,3118.0,21.0,1.525,12.025,6.0,19.0,0,154.0,41.1,4.199999999999999,11.55,131.0,96.0,770.0,8.45,1.0,33.0,45.55,73.225,6.2,25,13.0,6.0,143.0,685.0,6.0,21.0,1.6,11.7,0.0,5.0,0,26.0,35.0,77.0,4.8,52.7,11.0,28.0,21.0,152.0,7.2,0.0,7.0,46.4,75.0,5.4,4000000.0
Jamaal Charles,117.0,69.0,1401.0,7556.0,44.0,2.58,20.03,29.0,74.0,0,373.0,49.910000000000004,5.25,10.92,436.0,308.0,2586.0,7.459999999999999,20.0,120.0,37.8,72.32000000000001,5.3,32,2.0,0.0,6.0,7.0,0.0,5.0,1.0,3.5,0.0,0.0,0,0.0,0.0,5.0,1.2,3.5,3.0,3.0,2.0,7.0,3.5,0.0,0.0,33.3,66.7,2.3,1015000.0
Jamaal Charles,117.0,69.0,1401.0,7556.0,44.0,2.58,20.03,29.0,74.0,0,373.0,49.910000000000004,5.25,10.92,436.0,308.0,2586.0,7.459999999999999,20.0,120.0,37.8,72.32000000000001,5.3,32,2.0,0.0,6.0,7.0,0.0,5.0,1.0,3.5,0.0,0.0,0,0.0,0.0,5.0,1.2,3.5,3.0,3.0,2.0,7.0,3.5,0.0,0.0,33.3,66.7,2.3,0.0
Jeremy Hill,54.0,43.0,704.0,2873.0,29.0,1.15,8.05,9.0,22.0,0,160.0,45.0,3.9,11.975,82.0,67.0,484.0,6.4,1.0,20.0,48.25,85.275,5.325,26,1.0,0.0,4.0,25.0,0.0,6.0,1.0,6.0,0.0,0.0,0,1.0,75.0,11.0,6.3,25.0,4.0,1.0,1.0,6.0,6.0,0.0,0.0,100.0,100.0,6.0,1500000.0
Jerick McKinnon,58.0,14.0,474.0,1918.0,7.0,2.475,16.6,3.0,22.0,0,82.0,41.475,4.3,8.4,191.0,142.0,984.0,6.85,5.0,53.0,39.175,73.6,5.075,31,12.0,0.0,21.0,60.0,1.0,27.0,2.1,16.0,0.0,2.0,0,7.0,47.6,10.0,2.9,5.0,1.8,32.0,25.0,192.0,7.7,4.0,10.0,43.8,78.1,6.0,7500000.0
Jonathan Stewart,131.0,64.0,1699.0,7318.0,51.0,1.24,9.91,24.0,58.0,0,373.0,43.660000000000004,4.26,12.73,236.0,162.0,1295.0,7.82,7.0,52.0,41.29,67.25,5.2299999999999995,31,3.0,0.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,50.0,5.0,2.8,5.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400000.0
Jordan Todman,74.0,3.0,124.0,531.0,3.0,0.5833333333333334,3.2833333333333337,0.0,5.0,0,26.0,33.760000000000005,4.8,1.8,67.0,40.0,314.0,5.400000000000001,2.0,12.0,10.24,44.279999999999994,1.98,27,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenjon Barner,44.0,1.0,77.0,317.0,3.0,0.5,2.65,5.0,3.0,0,18.0,34.2,3.5,1.7249999999999999,34.0,21.0,127.0,6.375,0.0,5.0,21.4,62.425,3.7249999999999996,32,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855000.0
Kenjon Barner,44.0,1.0,77.0,317.0,3.0,0.5,2.65,5.0,3.0,0,18.0,34.2,3.5,1.7249999999999999,34.0,21.0,127.0,6.375,0.0,5.0,21.4,62.425,3.7249999999999996,32,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenneth Farrow,13.0,2.0,60.0,192.0,0.0,1.0,5.4,2.0,2.0,0,0.0,0.0,3.2,4.6,16.0,13.0,70.0,5.4,0.0,0.0,0.0,81.3,4.4,23,13.0,2.0,60.0,192.0,0.0,16.0,1.0,5.4,2.0,2.0,0,0.0,0.0,11.0,3.2,14.8,4.6,16.0,13.0,70.0,5.4,0.0,0.0,0.0,81.3,4.4,0.0
Kerwynn Williams,39.0,6.0,218.0,971.0,4.0,0.27999999999999997,2.2600000000000002,2.0,6.0,0,46.0,46.25,5.55,4.88,25.0,15.0,126.0,7.2,0.0,7.0,40.85,62.5,4.75,26,16.0,6.0,120.0,426.0,1.0,25.0,0.6,5.8,0.0,3.0,0,21.0,43.3,25.0,3.6,26.6,7.5,15.0,10.0,93.0,9.3,0.0,6.0,46.7,66.7,6.2,790000.0
Knile Davis,57.0,2.0,250.0,805.0,11.0,0.575,4.475,7.0,10.0,0,41.0,28.625,2.8,4.1000000000000005,50.0,34.0,271.0,8.25,1.0,14.0,35.15,68.85,5.625,25,11.0,0.0,18.0,28.0,0.0,11.0,0.5,2.3,0.0,0.0,0,0.0,16.7,6.0,1.6,2.5,1.6,7.0,5.0,25.0,5.0,0.0,2.0,28.6,71.4,3.6,0.0
Lance Dunbar,58.0,0.0,105.0,473.0,2.0,1.5333333333333332,14.416666666666666,3.0,9.0,0,28.0,49.51666666666667,5.566666666666666,1.95,91.0,69.0,647.0,7.466666666666666,0.0,32.0,44.4,70.51666666666667,5.966666666666668,27,4.0,0.0,11.0,51.0,1.0,1.0,0.3,0.3,0.0,0.0,0,4.0,54.5,12.0,4.6,12.8,2.8,3.0,1.0,1.0,1.0,0.0,0.0,0.0,33.3,0.3,0.0
LeGarrette Blount,116.0,54.0,1341.0,5888.0,51.0,0.4625,3.35,17.0,43.0,0,287.0,44.325,4.3625,11.5625,74.0,54.0,387.0,7.25,2.0,18.0,34.8625,72.2375,4.775,32,16.0,8.0,154.0,418.0,5.0,23.0,0.6,4.2,2.0,3.0,0,25.0,35.1,27.0,2.7,26.1,9.6,15.0,10.0,67.0,6.7,0.0,4.0,40.0,66.7,4.5,2000000.0
Mike Davis,20.0,7.0,122.0,348.0,1.0,1.3666666666666665,10.4,1.0,4.0,0,20.0,35.56666666666666,2.6,6.5,36.0,25.0,194.0,7.466666666666666,0.0,8.0,46.93333333333334,65.7,5.066666666666666,29,8.0,0.0,8.0,18.0,0.0,7.0,0.3,0.5,1.0,0.0,0,1.0,37.5,10.0,2.3,2.3,1.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,100.0,2.0,1350000.0
Mike Gillislee,32.0,4.0,258.0,1248.0,16.0,0.475,2.6999999999999997,3.0,11.0,0,76.0,51.525,4.65,7.425,19.0,16.0,94.0,8.466666666666667,1.0,4.0,51.96666666666667,89.16666666666667,7.866666666666667,28,4.0,0.0,16.0,43.0,0.0,9.0,0.3,2.3,1.0,0.0,0,2.0,56.3,5.0,2.7,10.8,4.0,1.0,1.0,9.0,9.0,0.0,0.0,100.0,100.0,9.0,0.0
Mike James,23.0,3.0,83.0,351.0,0.0,0.7999999999999999,3.466666666666667,0.0,2.0,0,19.0,43.86666666666667,3.8666666666666667,3.4,16.0,15.0,60.0,1.5999999999999999,0.0,1.0,40.166666666666664,96.96666666666665,1.4666666666666668,25,4.0,0.0,4.0,19.0,0.0,6.0,1.0,5.5,0.0,0.0,0,1.0,50.0,9.0,4.8,4.8,1.0,4.0,4.0,22.0,5.5,0.0,0.0,75.0,100.0,5.5,0.0
Orleans Darkwa,52.0,13.0,246.0,1038.0,9.0,0.55,3.8,1.0,6.0,0,50.0,43.575,3.75,4.375,43.0,29.0,207.0,8.0,0.0,12.0,49.525,65.3,5.325,25,15.0,11.0,171.0,751.0,5.0,13.0,1.3,7.7,1.0,4.0,0,35.0,42.7,75.0,4.4,50.1,11.4,28.0,19.0,116.0,6.1,0.0,7.0,46.4,67.9,4.1,0.0
Rex Burkhead,52.0,4.0,151.0,639.0,8.0,1.1,9.16,3.0,10.0,0,39.0,31.55,3.175,2.46,81.0,64.0,542.0,8.35,4.0,29.0,50.0,76.25,6.4,32,16.0,0.0,26.0,80.0,0.0,17.0,2.3,12.8,0.0,2.0,0,4.0,53.8,9.0,3.1,5.0,1.6,51.0,37.0,204.0,5.5,1.0,8.0,29.4,72.5,4.0,3250000.0
Robert Turbin,79.0,4.0,351.0,1344.0,9.0,1.0999999999999999,8.366666666666667,2.0,17.0,0,81.0,50.85,3.6333333333333333,4.383333333333334,111.0,85.0,685.0,7.5,3.0,31.0,40.4,75.89999999999999,5.783333333333334,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shane Vereen,79.0,9.0,356.0,1489.0,8.0,2.642857142857143,22.614285714285717,5.0,27.0,0,72.0,41.44285714285714,4.185714285714286,4.642857142857143,312.0,221.0,1864.0,9.833333333333334,11.0,90.0,44.81666666666666,68.46666666666665,6.55,28,16.0,0.0,45.0,164.0,0.0,20.0,2.8,15.8,0.0,2.0,0,3.0,42.2,17.0,3.6,10.3,2.8,53.0,44.0,253.0,5.8,0.0,9.0,45.3,83.0,4.8,1050000.0
Shane Vereen,79.0,9.0,356.0,1489.0,8.0,2.642857142857143,22.614285714285717,5.0,27.0,0,72.0,41.44285714285714,4.185714285714286,4.642857142857143,312.0,221.0,1864.0,9.833333333333334,11.0,90.0,44.81666666666666,68.46666666666665,6.55,28,16.0,0.0,45.0,164.0,0.0,20.0,2.8,15.8,0.0,2.0,0,3.0,42.2,17.0,3.6,10.3,2.8,53.0,44.0,253.0,5.8,0.0,9.0,45.3,83.0,4.8,0.0
Stevan Ridley,63.0,27.0,714.0,3022.0,23.0,0.35714285714285715,1.6285714285714286,9.0,26.0,0,170.0,43.48571428571428,3.7714285714285714,10.342857142857143,41.0,27.0,144.0,4.7,0.0,4.0,30.060000000000002,69.24,3.0,29,10.0,0.0,29.0,80.0,1.0,10.0,0.3,1.8,2.0,1.0,0,3.0,27.6,12.0,2.8,8.0,2.9,4.0,3.0,18.0,6.0,0.0,1.0,50.0,75.0,4.5,790000.0
Taiwan Jones,74.0,0.0,44.0,183.0,0.0,0.19999999999999998,2.8857142857142857,5.0,3.0,0,7.0,26.919999999999998,1.8599999999999999,0.5285714285714286,23.0,18.0,251.0,13.733333333333334,1.0,10.0,43.050000000000004,76.86666666666666,10.033333333333333,35,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880000.0
Terrance West,43.0,23.0,465.0,1816.0,11.0,0.95,6.65,7.0,11.0,0,92.0,45.225,3.775,9.975,67.0,51.0,344.0,7.375,2.0,16.0,40.45,72.55,5.025,26,5.0,4.0,39.0,138.0,2.0,15.0,0.4,4.6,1.0,1.0,0,12.0,51.3,13.0,3.5,27.6,7.8,4.0,2.0,23.0,11.5,0.0,2.0,50.0,50.0,5.8,790000.0
Terrance West,43.0,23.0,465.0,1816.0,11.0,0.95,6.65,7.0,11.0,0,92.0,45.225,3.775,9.975,67.0,51.0,344.0,7.375,2.0,16.0,40.45,72.55,5.025,26,5.0,4.0,39.0,138.0,2.0,15.0,0.4,4.6,1.0,1.0,0,12.0,51.3,13.0,3.5,27.6,7.8,4.0,2.0,23.0,11.5,0.0,2.0,50.0,50.0,5.8,0.0
Terrell Watson,11.0,0.0,14.0,36.0,1.0,0.5,2.5,0.0,0.0,0,5.0,57.8,2.35,4.75,1.0,1.0,5.0,5.0,0.0,0.0,0.0,100.0,5.0,24,10.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,60.0,3.0,1.6,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terrence Magee,8.0,0.0,5.0,17.0,0.0,0.09999999999999999,0.16666666666666666,0.0,0.0,0,0.0,33.35,3.25,0.6666666666666666,1.0,1.0,2.0,2.0,0.0,0.0,0.0,100.0,2.0,24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terron Ward,32.0,0.0,90.0,375.0,1.0,0.3666666666666667,2.9333333333333336,1.0,3.0,0,19.0,38.733333333333334,4.166666666666667,3.5,18.0,13.0,98.0,7.933333333333334,0.0,2.0,35.46666666666667,73.06666666666666,5.266666666666667,25,14.0,0.0,30.0,129.0,0.0,11.0,0.2,1.0,1.0,1.0,0,7.0,40.0,17.0,4.3,9.2,2.1,3.0,3.0,14.0,4.7,0.0,1.0,33.3,100.0,4.7,0.0
Thomas Rawls,34.0,17.0,314.0,1336.0,7.0,0.9666666666666667,8.1,2.0,12.0,0,65.0,43.800000000000004,3.8333333333333335,9.4,41.0,31.0,266.0,8.733333333333334,1.0,10.0,48.800000000000004,75.83333333333333,6.566666666666666,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705000.0
