Name,G,GS,Rushing_Att,Rushing_Yds,Rushing_TD,Receiving_R/G,Receiving_Y/G,Fmb,AV,Awards,Rushing_1D,Rushing_Succ%,Rushing_Y/A,Rushing_A/G,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_1D,Receiving_Succ%,Receiving_Ctch%,Receiving_Y/Tgt,Age,G_last_season,GS_last_season,Rushing_Att_last_season,Rushing_Yds_last_season,Rushing_TD_last_season,Receiving_Lng,Receiving_R/G_last_season,Receiving_Y/G_last_season,Fmb_last_season,AV_last_season,Awards_last_season,Rushing_1D_last_season,Rushing_Succ%_last_season,Rushing_Lng,Rushing_Y/A_last_season,Rushing_Y/G,Rushing_A/G_last_season,Receiving_Tgt_last_season,Receiving_Rec_last_season,Receiving_Yds_last_season,Receiving_Y/R_last_season,Receiving_TD_last_season,Receiving_1D_last_season,Receiving_Succ%_last_season,Receiving_Ctch%_last_season,Receiving_Y/Tgt_last_season,Cap
CJ Spiller,83.0,38.0,704.0,3433.0,12.0,2.2833333333333337,16.883333333333333,18.0,37.0,0,134.0,42.9,4.416666666666667,8.316666666666666,248.0,192.0,1434.0,7.216666666666666,8.0,70.0,43.56666666666666,78.63333333333334,5.6499999999999995,30,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJ Spiller,83.0,38.0,704.0,3433.0,12.0,2.2833333333333337,16.883333333333333,18.0,37.0,0,134.0,42.9,4.416666666666667,8.316666666666666,248.0,192.0,1434.0,7.216666666666666,8.0,70.0,43.56666666666666,78.63333333333334,5.6499999999999995,30,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Ivory,70.0,38.0,883.0,4031.0,24.0,0.6,4.466666666666667,12.0,27.0,0,201.0,48.26666666666667,4.716666666666667,12.049999999999999,76.0,53.0,382.0,8.7,2.0,17.0,39.949999999999996,57.18333333333334,5.6499999999999995,30,13.0,1.0,115.0,385.0,1.0,55.0,1.0,15.8,1.0,3.0,0,25.0,45.2,21.0,3.3,29.6,8.8,21.0,13.0,205.0,15.8,0.0,7.0,47.6,61.9,9.8,6400000.0
Chris Johnson,122.0,108.0,2093.0,9442.0,54.0,2.4125,17.6125,21.0,79.0,0,396.0,42.2,4.4625,17.1875,417.0,302.0,2212.0,7.449999999999999,9.0,80.0,34.9375,70.0375,5.1375,32,4.0,3.0,45.0,114.0,0.0,15.0,1.3,10.8,0.0,1.0,0,5.0,31.1,11.0,2.5,28.5,11.3,6.0,5.0,43.0,8.6,0.0,3.0,83.3,83.3,7.2,1500000.0
Chris Polk,51.0,2.0,156.0,604.0,8.0,0.375,3.125,1.0,6.0,0,30.0,48.96666666666667,5.333333333333333,2.65,36.0,22.0,186.0,10.033333333333333,1.0,7.0,43.0,67.93333333333334,7.133333333333333,26,15.0,2.0,99.0,334.0,1.0,12.0,1.1,7.3,0.0,3.0,0,13.0,33.3,20.0,3.4,22.3,6.6,28.0,16.0,109.0,6.8,1.0,5.0,35.7,57.1,3.9,0.0
Christine Michael,22.0,2.0,106.0,497.0,0.0,0.16666666666666666,1.0666666666666667,1.0,4.0,0,30.0,53.06666666666666,4.666666666666667,4.8999999999999995,8.0,4.0,28.0,8.65,0.0,1.0,33.35,50.0,4.35,28,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,50.0,8.0,4.5,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725000.0
Cierre Wood,7.0,0.0,5.0,12.0,0.0,0.25,-1.5,0.0,0.0,0,0.0,0.0,2.25,0.8,1.0,1.0,-6.0,-6.0,0.0,0.0,0.0,100.0,-6.0,24,2.0,0.0,2.0,3.0,0.0,-6.0,0.5,-3.0,0.0,0.0,0,0.0,0.0,3.0,1.5,1.5,1.0,1.0,1.0,-6.0,-6.0,0.0,0.0,0.0,100.0,-6.0,0.0
Cyrus Gray,35.0,0.0,24.0,99.0,1.0,0.20000000000000004,1.5666666666666664,0.0,1.0,0,5.0,52.63333333333333,4.3,0.7333333333333334,13.0,9.0,64.0,7.8,0.0,2.0,15.0,68.35,5.3,25,9.0,0.0,8.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,50.0,6.0,3.9,3.4,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan Herron,35.0,3.0,112.0,468.0,1.0,0.6,6.25,3.0,5.0,0,23.0,45.5,3.9,2.375,38.0,31.0,277.0,23.46666666666667,0.0,9.0,50.0,67.7,17.1,26,10.0,0.0,25.0,79.0,0.0,9.0,0.9,4.7,1.0,0.0,0,4.0,52.0,8.0,3.2,7.9,2.5,10.0,9.0,47.0,5.2,0.0,1.0,50.0,90.0,4.7,760000.0
Dan Herron,35.0,3.0,112.0,468.0,1.0,0.6,6.25,3.0,5.0,0,23.0,45.5,3.9,2.375,38.0,31.0,277.0,23.46666666666667,0.0,9.0,50.0,67.7,17.1,26,10.0,0.0,25.0,79.0,0.0,9.0,0.9,4.7,1.0,0.0,0,4.0,52.0,8.0,3.2,7.9,2.5,10.0,9.0,47.0,5.2,0.0,1.0,50.0,90.0,4.7,0.0
Daniel Thomas,52.0,3.0,409.0,1480.0,10.0,1.075,8.2,6.0,12.0,0,65.0,47.95,3.65,7.824999999999999,74.0,55.0,412.0,7.4750000000000005,3.0,24.0,41.125,74.95,5.425,27,12.0,0.0,44.0,168.0,2.0,25.0,1.1,10.1,1.0,2.0,0,8.0,54.5,15.0,3.8,14.0,3.7,19.0,13.0,121.0,9.3,0.0,8.0,47.4,68.4,6.4,0.0
Donald Brown,89.0,25.0,695.0,2829.0,18.0,1.3,12.042857142857143,3.0,28.0,0,137.0,40.857142857142854,4.0,7.857142857142857,163.0,120.0,1066.0,9.657142857142857,2.0,40.0,46.871428571428574,73.24285714285715,7.014285714285714,28,10.0,2.0,59.0,229.0,1.0,31.0,0.8,8.8,1.0,2.0,0,12.0,35.6,53.0,3.9,22.9,5.9,13.0,8.0,88.0,11.0,0.0,2.0,46.2,61.5,6.8,965000.0
Donald Brown,89.0,25.0,695.0,2829.0,18.0,1.3,12.042857142857143,3.0,28.0,0,137.0,40.857142857142854,4.0,7.857142857142857,163.0,120.0,1066.0,9.657142857142857,2.0,40.0,46.871428571428574,73.24285714285715,7.014285714285714,28,10.0,2.0,59.0,229.0,1.0,31.0,0.8,8.8,1.0,2.0,0,12.0,35.6,53.0,3.9,22.9,5.9,13.0,8.0,88.0,11.0,0.0,2.0,46.2,61.5,6.8,0.0
Fred Jackson,122.0,61.0,1305.0,5746.0,30.0,2.9777777777777774,24.688888888888886,28.0,57.0,0,276.0,47.25555555555556,4.377777777777777,10.8,478.0,354.0,2897.0,8.18888888888889,9.0,131.0,43.3,74.54444444444444,6.144444444444444,34,16.0,0.0,26.0,100.0,0.0,26.0,2.0,16.1,1.0,3.0,0,5.0,42.3,16.0,3.8,6.3,1.6,41.0,32.0,257.0,8.0,2.0,12.0,58.5,78.0,6.3,0.0
Isaiah Pead,27.0,1.0,19.0,78.0,0.0,0.43333333333333335,2.9666666666666663,3.0,1.0,0,4.0,34.300000000000004,3.3000000000000003,0.7999999999999999,19.0,14.0,94.0,6.199999999999999,0.0,3.0,48.35,74.15,4.6,27,3.0,0.0,8.0,22.0,0.0,6.0,0.3,2.0,0.0,0.0,0,0.0,37.5,4.0,2.8,7.3,2.7,1.0,1.0,6.0,6.0,0.0,0.0,100.0,100.0,6.0,0.0
Jacquizz Rodgers,68.0,5.0,319.0,1157.0,5.0,2.02,14.48,3.0,18.0,0,67.0,40.56,3.5200000000000005,4.46,192.0,156.0,1114.0,7.840000000000001,5.0,45.0,37.22,71.17999999999999,5.36,28,16.0,0.0,33.0,106.0,1.0,24.0,2.4,19.0,1.0,3.0,0,7.0,33.3,20.0,3.2,6.6,2.1,45.0,38.0,304.0,8.0,0.0,13.0,55.6,84.4,6.8,0.0
James Starks,67.0,9.0,555.0,2361.0,9.0,1.366666666666667,11.15,10.0,27.0,0,123.0,44.93333333333334,4.1499999999999995,8.85,142.0,106.0,883.0,8.083333333333334,4.0,36.0,45.71666666666667,69.2,5.633333333333333,30,9.0,4.0,63.0,145.0,0.0,31.0,2.1,14.9,1.0,2.0,0,9.0,30.2,11.0,2.3,16.1,7.0,25.0,19.0,134.0,7.1,2.0,5.0,36.0,76.0,5.4,3000000.0
Joique Bell,68.0,15.0,561.0,2235.0,22.0,2.12,21.6,12.0,26.0,0,123.0,47.725,4.075,7.459999999999999,217.0,161.0,1640.0,10.525,1.0,76.0,57.849999999999994,74.75,7.925,30,7.0,0.0,3.0,6.0,0.0,-2.0,0.1,-0.3,0.0,0.0,0,0.0,33.3,6.0,2.0,0.9,0.4,1.0,1.0,-2.0,-2.0,0.0,0.0,0.0,100.0,-2.0,0.0
Jonas Gray,16.0,3.0,134.0,588.0,5.0,0.5,5.2,0.0,5.0,0,38.0,51.45,4.25,8.35,11.0,8.0,83.0,8.95,0.0,2.0,47.9,60.4,5.9,25,8.0,0.0,45.0,176.0,0.0,25.0,0.9,9.5,0.0,1.0,0,11.0,42.2,23.0,3.9,22.0,5.6,8.0,7.0,76.0,10.9,0.0,2.0,62.5,87.5,9.5,0.0
Jordan Todman,44.0,3.0,115.0,472.0,3.0,0.875,4.925000000000001,0.0,4.0,0,23.0,28.3,4.35,2.55,66.0,40.0,314.0,5.400000000000001,2.0,12.0,12.8,55.349999999999994,2.475,27,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760000.0
Justin Forsett,113.0,31.0,733.0,3599.0,18.0,1.7375,11.1125,6.0,33.0,0,172.0,39.4,4.814285714285715,6.475,263.0,190.0,1266.0,7.257142857142857,1.0,50.0,38.885714285714286,72.6,5.1000000000000005,31,9.0,6.0,87.0,291.0,1.0,11.0,2.2,9.4,2.0,2.0,0,10.0,32.2,64.0,3.3,32.3,9.7,27.0,20.0,85.0,4.3,0.0,4.0,48.1,74.1,3.1,885000.0
Kendall Hunter,45.0,1.0,263.0,1204.0,7.0,0.47500000000000003,4.625,2.0,12.0,0,60.0,34.25,4.0,4.725,42.0,27.0,268.0,8.466666666666667,0.0,13.0,37.63333333333333,62.166666666666664,5.266666666666667,27,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khiry Robinson,28.0,3.0,186.0,766.0,8.0,0.9666666666666668,6.8999999999999995,2.0,7.0,0,50.0,45.833333333333336,4.033333333333333,6.666666666666667,31.0,25.0,178.0,7.35,0.0,7.0,36.15,78.85,5.75,27,1.0,0.0,8.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,50.0,10.0,2.8,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175000.0
Lamar Miller,61.0,48.0,638.0,2930.0,19.0,1.85,14.025,5.0,25.0,0,137.0,48.125,4.625,10.15,152.0,117.0,887.0,7.4,3.0,34.0,45.125,76.225,5.7,29,1.0,0.0,0.0,0.0,0.0,7.0,2.0,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,3.0,0.0,1.0,50.0,100.0,3.0,6500000.0
Lance Dunbar,41.0,0.0,85.0,391.0,0.0,1.925,19.2,2.0,8.0,0,21.0,46.75,6.35,2.05,64.0,52.0,524.0,9.05,0.0,27.0,56.175,80.775,7.6000000000000005,27,4.0,0.0,11.0,51.0,1.0,1.0,0.3,0.3,0.0,0.0,0,4.0,54.5,12.0,4.6,12.8,2.8,3.0,1.0,1.0,1.0,0.0,0.0,0.0,33.3,0.3,1250000.0
LeGarrette Blount,84.0,35.0,869.0,3961.0,31.0,0.4666666666666666,3.5500000000000003,14.0,29.0,0,186.0,45.46666666666667,4.433333333333334,10.5,58.0,39.0,299.0,7.716666666666668,1.0,14.0,29.816666666666666,65.06666666666666,4.516666666666667,32,16.0,8.0,154.0,418.0,5.0,23.0,0.6,4.2,2.0,3.0,0,25.0,35.1,27.0,2.7,26.1,9.6,15.0,10.0,67.0,6.7,0.0,4.0,40.0,66.7,4.5,1000000.0
Marion Grice,10.0,0.0,15.0,41.0,1.0,0.7,2.9,0.0,0.0,0,3.0,53.3,2.7,1.5,11.0,7.0,29.0,4.1,0.0,3.0,36.4,63.6,2.6,23,10.0,0.0,15.0,41.0,1.0,15.0,0.7,2.9,0.0,0.0,0,3.0,53.3,8.0,2.7,4.1,1.5,11.0,7.0,29.0,4.1,0.0,3.0,36.4,63.6,2.6,0.0
Matt Forte,120.0,120.0,2035.0,8602.0,45.0,4.0375,34.3,20.0,92.0,0,420.0,43.3875,4.2375,16.95,636.0,487.0,4116.0,8.55,19.0,167.0,45.4125,76.28750000000001,6.5,32,12.0,4.0,103.0,381.0,2.0,34.0,3.1,24.4,1.0,5.0,0,13.0,40.8,20.0,3.7,31.8,8.6,45.0,37.0,293.0,7.9,1.0,14.0,46.7,82.2,6.5,4000000.0
Michael Hill,8.0,0.0,9.0,23.0,0.0,0.3,2.9,0.0,0.0,0,1.0,11.1,2.6,1.1,2.0,2.0,23.0,11.5,0.0,1.0,50.0,100.0,11.5,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre Thomas,110.0,38.0,833.0,3809.0,28.0,3.0555555555555554,24.455555555555556,6.0,52.0,0,209.0,52.266666666666666,4.522222222222222,7.48888888888889,400.0,336.0,2692.0,8.3,12.0,129.0,53.922222222222224,83.3111111111111,6.844444444444445,31,5.0,0.0,15.0,64.0,0.0,15.0,1.8,16.8,0.0,1.0,0,3.0,26.7,11.0,4.3,12.8,3.0,11.0,9.0,84.0,9.3,0.0,4.0,45.5,81.8,7.6,0.0
Reggie Bush,121.0,96.0,1274.0,5493.0,35.0,3.79,27.6,32.0,71.0,0,252.0,41.339999999999996,4.21,9.59,652.0,470.0,3508.0,7.15,18.0,167.0,40.589999999999996,69.74,5.029999999999999,31,13.0,0.0,12.0,-3.0,1.0,25.0,0.5,6.9,1.0,1.0,0,3.0,41.7,5.0,-0.3,-0.2,0.9,10.0,7.0,90.0,12.9,0.0,6.0,70.0,70.0,9.0,1500000.0
Robert Turbin,58.0,3.0,281.0,1127.0,1.0,0.85,7.25,2.0,13.0,0,52.0,47.25,4.0,4.85,65.0,50.0,450.0,7.975,2.0,19.0,42.225,74.825,6.125,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760000.0
Ronnie Hillman,48.0,14.0,453.0,1845.0,12.0,1.5,10.15,8.0,16.0,0,97.0,46.125,4.05,9.45,95.0,67.0,431.0,6.824999999999999,1.0,20.0,42.125,74.85,5.25,25,8.0,1.0,41.0,131.0,0.0,32.0,0.9,11.6,0.0,2.0,0,4.0,19.5,17.0,3.2,16.4,5.1,15.0,7.0,93.0,13.3,0.0,1.0,20.0,46.7,6.2,760000.0
Ronnie Hillman,48.0,14.0,453.0,1845.0,12.0,1.5,10.15,8.0,16.0,0,97.0,46.125,4.05,9.45,95.0,67.0,431.0,6.824999999999999,1.0,20.0,42.125,74.85,5.25,25,8.0,1.0,41.0,131.0,0.0,32.0,0.9,11.6,0.0,2.0,0,4.0,19.5,17.0,3.2,16.4,5.1,15.0,7.0,93.0,13.3,0.0,1.0,20.0,46.7,6.2,760000.0
Roy Helu,57.0,5.0,272.0,1171.0,7.0,2.3,19.68,6.0,14.0,0,65.0,36.239999999999995,3.46,3.9,171.0,138.0,1227.0,8.379999999999999,4.0,45.0,45.64,80.52000000000001,6.720000000000001,27,9.0,0.0,17.0,39.0,0.0,15.0,1.0,8.3,0.0,1.0,0,4.0,35.3,12.0,2.3,4.3,1.9,16.0,9.0,75.0,8.3,1.0,6.0,43.8,56.3,4.7,0.0
Silas Redd,15.0,0.0,16.0,75.0,1.0,0.5,7.1,1.0,1.0,0,6.0,50.0,4.7,1.1,10.0,8.0,107.0,13.4,0.0,5.0,60.0,80.0,10.7,22,15.0,0.0,16.0,75.0,1.0,37.0,0.5,7.1,1.0,1.0,0,6.0,50.0,14.0,4.7,5.0,1.1,10.0,8.0,107.0,13.4,0.0,5.0,60.0,80.0,10.7,0.0
Stevan Ridley,60.0,26.0,685.0,2907.0,22.0,0.5,2.2800000000000002,9.0,25.0,0,163.0,46.519999999999996,3.9799999999999995,11.28,41.0,27.0,144.0,4.7,0.0,4.0,30.060000000000002,69.24,3.0,29,10.0,0.0,29.0,80.0,1.0,10.0,0.3,1.8,2.0,1.0,0,3.0,27.6,12.0,2.8,8.0,2.9,4.0,3.0,18.0,6.0,0.0,1.0,50.0,75.0,4.5,0.0
Stevan Ridley,60.0,26.0,685.0,2907.0,22.0,0.5,2.2800000000000002,9.0,25.0,0,163.0,46.519999999999996,3.9799999999999995,11.28,41.0,27.0,144.0,4.7,0.0,4.0,30.060000000000002,69.24,3.0,29,10.0,0.0,29.0,80.0,1.0,10.0,0.3,1.8,2.0,1.0,0,3.0,27.6,12.0,2.8,8.0,2.9,4.0,3.0,18.0,6.0,0.0,1.0,50.0,75.0,4.5,0.0
Stevan Ridley,60.0,26.0,685.0,2907.0,22.0,0.5,2.2800000000000002,9.0,25.0,0,163.0,46.519999999999996,3.9799999999999995,11.28,41.0,27.0,144.0,4.7,0.0,4.0,30.060000000000002,69.24,3.0,29,10.0,0.0,29.0,80.0,1.0,10.0,0.3,1.8,2.0,1.0,0,3.0,27.6,12.0,2.8,8.0,2.9,4.0,3.0,18.0,6.0,0.0,1.0,50.0,75.0,4.5,0.0
Steven Jackson,160.0,147.0,2764.0,11438.0,69.0,2.7083333333333335,21.90833333333333,23.0,93.0,0,541.0,44.525,4.008333333333334,16.741666666666667,628.0,461.0,3683.0,8.916666666666666,9.0,157.0,48.050000000000004,75.375,7.0,32,2.0,1.0,21.0,50.0,1.0,20.0,0.5,10.0,0.0,1.0,0,4.0,42.9,7.0,2.4,25.0,10.5,1.0,1.0,20.0,20.0,0.0,1.0,100.0,100.0,20.0,0.0
Tim Hightower,61.0,44.0,619.0,2429.0,28.0,2.16,16.360000000000003,12.0,24.0,0,136.0,43.44,3.9,11.24,200.0,140.0,1008.0,7.779999999999999,1.0,53.0,40.980000000000004,71.16,5.680000000000001,30,16.0,1.0,133.0,548.0,4.0,50.0,1.4,12.5,0.0,5.0,0,32.0,53.4,30.0,4.1,34.3,8.3,26.0,22.0,200.0,9.1,1.0,11.0,57.7,84.6,7.7,840000.0
Toby Gerhart,82.0,14.0,397.0,1675.0,7.0,1.1333333333333333,9.266666666666667,8.0,17.0,0,90.0,42.25,4.266666666666667,4.666666666666667,132.0,100.0,809.0,7.983333333333333,3.0,35.0,46.98333333333333,73.38333333333334,5.883333333333333,28,7.0,1.0,20.0,44.0,0.0,8.0,0.4,3.3,0.0,0.0,0,3.0,35.0,6.0,2.2,6.3,2.9,5.0,3.0,23.0,7.7,0.0,1.0,40.0,60.0,4.6,0.0
Trent Richardson,46.0,37.0,614.0,2032.0,17.0,2.466666666666667,19.866666666666667,7.0,18.0,0,93.0,41.53333333333333,3.3000000000000003,13.4,156.0,113.0,912.0,8.233333333333333,2.0,43.0,49.36666666666667,73.2,6.0,24,15.0,12.0,159.0,519.0,3.0,24.0,1.8,15.3,2.0,5.0,0,27.0,40.3,27.0,3.3,34.6,10.6,34.0,27.0,229.0,8.5,0.0,9.0,50.0,79.4,6.7,675000.0
Trey Williams,2.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0,50.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,50.0,12.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vick Ballard,17.0,13.0,224.0,877.0,2.0,1.05,2.25,3.0,5.0,0,56.0,46.1,4.35,13.1,29.0,18.0,147.0,1.9500000000000002,1.0,7.0,22.2,56.5,1.5499999999999998,23,1.0,1.0,13.0,63.0,0.0,-5.0,1.0,-5.0,0.0,0.0,0,4.0,46.2,12.0,4.8,63.0,13.0,2.0,1.0,-5.0,-5.0,0.0,0.0,0.0,50.0,-2.5,0.0
Zac Stacy,35.0,17.0,357.0,1355.0,9.0,1.4666666666666668,9.966666666666667,3.0,11.0,0,65.0,41.73333333333333,3.5666666666666664,9.2,70.0,53.0,358.0,7.0,1.0,21.0,46.56666666666666,75.86666666666666,5.333333333333333,24,8.0,0.0,31.0,89.0,1.0,16.0,1.1,8.1,0.0,1.0,0,4.0,32.3,18.0,2.9,11.1,3.9,12.0,9.0,65.0,7.2,0.0,4.0,41.7,75.0,5.4,0.0
