Name,G,GS,Rushing_Att,Rushing_Yds,Rushing_TD,Receiving_R/G,Receiving_Y/G,Fmb,AV,Awards,Rushing_1D,Rushing_Succ%,Rushing_Y/A,Rushing_A/G,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_1D,Receiving_Succ%,Receiving_Ctch%,Receiving_Y/Tgt,Age,G_last_season,GS_last_season,Rushing_Att_last_season,Rushing_Yds_last_season,Rushing_TD_last_season,Receiving_Lng,Receiving_R/G_last_season,Receiving_Y/G_last_season,Fmb_last_season,AV_last_season,Awards_last_season,Rushing_1D_last_season,Rushing_Succ%_last_season,Rushing_Lng,Rushing_Y/A_last_season,Rushing_Y/G,Rushing_A/G_last_season,Receiving_Tgt_last_season,Receiving_Rec_last_season,Receiving_Yds_last_season,Receiving_Y/R_last_season,Receiving_TD_last_season,Receiving_1D_last_season,Receiving_Succ%_last_season,Receiving_Ctch%_last_season,Receiving_Y/Tgt_last_season,Cap
Buddy Howell,45.0,0.0,21.0,74.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0,3.0,48.15,3.0,0.46666666666666673,2.0,1.0,3.0,3.0,0.0,0.0,0.0,50.0,1.5,25,10.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,2.2,1.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJ Prosise,35.0,2.0,75.0,283.0,2.0,1.2399999999999998,13.34,2.0,5.0,0,9.0,29.76,1.9600000000000002,2.2,50.0,41.0,411.0,9.04,1.0,15.0,57.46,85.46000000000001,7.2,26,10.0,0.0,10.0,19.0,0.0,10.0,0.5,1.8,1.0,0.0,0,0.0,20.0,7.0,1.9,1.9,1.0,5.0,5.0,18.0,3.6,1.0,1.0,40.0,100.0,3.6,0.0
Carlos Hyde,90.0,58.0,1153.0,4726.0,36.0,1.5999999999999999,8.742857142857144,16.0,34.0,0,241.0,44.957142857142856,4.1,12.814285714285715,204.0,145.0,802.0,5.1000000000000005,3.0,39.0,33.628571428571426,71.72857142857143,3.7285714285714286,31,12.0,2.0,72.0,253.0,1.0,9.0,1.0,5.4,2.0,2.0,0,14.0,50.0,18.0,3.5,21.1,6.0,21.0,12.0,65.0,5.4,0.0,1.0,38.1,57.1,3.1,2250000.0
Chris Thompson,74.0,1.0,257.0,1214.0,5.0,2.8875,23.0375,9.0,22.0,0,52.0,44.857142857142854,4.385714285714285,2.9375,307.0,232.0,1918.0,7.771428571428571,11.0,90.0,43.214285714285715,77.67142857142858,5.942857142857143,30,8.0,0.0,7.0,20.0,0.0,15.0,2.5,18.3,0.0,1.0,0,1.0,42.9,5.0,2.9,2.5,0.9,23.0,20.0,146.0,7.3,1.0,5.0,47.8,87.0,6.3,0.0
Cordarrelle Patterson,127.0,36.0,167.0,1017.0,8.0,1.7,16.4375,8.0,33.0,0,48.0,61.8,7.8625,1.325,328.0,216.0,2087.0,8.9125,10.0,98.0,45.8,72.4375,6.2125,33,13.0,1.0,32.0,135.0,0.0,20.0,0.9,6.2,1.0,2.0,0,7.0,43.8,14.0,4.2,10.4,2.5,14.0,12.0,80.0,6.7,1.0,5.0,50.0,85.7,5.7,3000000.0
Corey Clement,46.0,0.0,163.0,655.0,7.0,0.725,6.725,6.0,7.0,0,37.0,44.699999999999996,3.9,3.05,46.0,37.0,340.0,8.666666666666666,2.0,18.0,58.666666666666664,79.33333333333333,6.7,29,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corey Clement,46.0,0.0,163.0,655.0,7.0,0.725,6.725,6.0,7.0,0,37.0,44.699999999999996,3.9,3.05,46.0,37.0,340.0,8.666666666666666,2.0,18.0,58.666666666666664,79.33333333333333,6.7,29,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craig Reynolds,5.0,0.0,1.0,4.0,0.0,0.25,0.75,0.0,0.0,0,0.0,100.0,4.0,0.25,1.0,1.0,3.0,3.0,0.0,0.0,0.0,100.0,3.0,28,17.0,0.0,31.0,139.0,0.0,26.0,0.2,2.4,1.0,1.0,0,6.0,54.8,19.0,4.5,8.2,1.8,5.0,3.0,40.0,13.3,0.0,2.0,60.0,60.0,8.0,850000.0
Craig Reynolds,5.0,0.0,1.0,4.0,0.0,0.25,0.75,0.0,0.0,0,0.0,100.0,4.0,0.25,1.0,1.0,3.0,3.0,0.0,0.0,0.0,100.0,3.0,28,17.0,0.0,31.0,139.0,0.0,26.0,0.2,2.4,1.0,1.0,0,6.0,54.8,19.0,4.5,8.2,1.8,5.0,3.0,40.0,13.3,0.0,2.0,60.0,60.0,8.0,0.0
D'Onta Foreman,17.0,1.0,107.0,421.0,2.0,0.9333333333333335,12.366666666666667,3.0,3.0,0,19.0,26.866666666666664,2.8000000000000003,6.166666666666667,11.0,9.0,116.0,10.933333333333332,2.0,6.0,87.5,91.66666666666667,9.799999999999999,28,11.0,3.0,71.0,232.0,0.0,16.0,0.5,4.9,2.0,1.0,0,10.0,39.4,25.0,3.3,21.1,6.5,8.0,6.0,54.0,9.0,0.0,1.0,37.5,75.0,6.8,0.0
Damien Williams,85.0,13.0,294.0,1231.0,12.0,1.6666666666666667,13.450000000000001,5.0,18.0,0,61.0,43.15,3.983333333333333,3.8333333333333335,176.0,138.0,1106.0,8.066666666666666,10.0,61.0,50.61666666666667,78.83333333333333,6.3,31,3.0,0.0,11.0,43.0,0.0,8.0,0.7,4.0,0.0,0.0,0,1.0,54.5,9.0,3.9,14.3,3.7,2.0,2.0,12.0,6.0,0.0,0.0,50.0,100.0,6.0,1500000.0
Darius Bradwell,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darius Jackson,4.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.7,2.7,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,4.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.7,4.0,2.7,4.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darwin Thompson,26.0,1.0,64.0,225.0,2.0,0.65,4.1,0.0,2.0,0,16.0,49.25,3.55,2.5,21.0,16.0,108.0,7.050000000000001,1.0,5.0,38.65,76.8,5.1,23,14.0,1.0,27.0,97.0,1.0,37.0,0.5,4.6,0.0,1.0,0,7.0,44.4,14.0,3.6,6.9,1.9,11.0,7.0,65.0,9.3,1.0,3.0,27.3,63.6,5.9,0.0
DeAndre Washington,59.0,6.0,313.0,1213.0,7.0,1.44,9.6,4.0,13.0,0,62.0,46.12,3.6799999999999997,5.5200000000000005,120.0,93.0,643.0,7.140000000000001,1.0,31.0,56.839999999999996,77.46000000000001,5.7,27,4.0,1.0,31.0,91.0,0.0,10.0,1.3,7.5,0.0,1.0,0,2.0,35.5,16.0,2.9,22.8,7.8,10.0,5.0,30.0,6.0,0.0,2.0,40.0,50.0,3.0,0.0
Devine Ozigbo,18.0,0.0,10.0,28.0,0.0,0.7000000000000001,3.8,0.0,0.0,0,1.0,22.2,2.0,0.5,14.0,12.0,65.0,6.2,0.0,4.0,52.2,80.0,4.65,27,3.0,0.0,3.0,5.0,0.0,8.0,0.3,2.7,0.0,0.0,0,1.0,66.7,4.0,1.7,1.7,1.0,1.0,1.0,8.0,8.0,0.0,0.0,100.0,100.0,8.0,0.0
Devine Ozigbo,18.0,0.0,10.0,28.0,0.0,0.7000000000000001,3.8,0.0,0.0,0,1.0,22.2,2.0,0.5,14.0,12.0,65.0,6.2,0.0,4.0,52.2,80.0,4.65,27,3.0,0.0,3.0,5.0,0.0,8.0,0.3,2.7,0.0,0.0,0,1.0,66.7,4.0,1.7,1.7,1.0,1.0,1.0,8.0,8.0,0.0,0.0,100.0,100.0,8.0,0.0
Devonta Freeman,82.0,63.0,1005.0,4144.0,33.0,2.985714285714286,22.357142857142858,12.0,50.0,0,244.0,43.800000000000004,4.1,11.557142857142859,333.0,264.0,2073.0,7.514285714285714,11.0,89.0,46.528571428571425,77.39999999999999,5.8428571428571425,29,16.0,8.0,133.0,576.0,5.0,15.0,2.1,11.9,0.0,4.0,0,31.0,58.6,32.0,4.3,36.0,8.3,42.0,34.0,190.0,5.6,1.0,9.0,42.9,81.0,4.5,0.0
Devontae Booker,77.0,7.0,382.0,1526.0,9.0,1.6199999999999999,12.78,8.0,16.0,0,76.0,37.86,4.34,5.0,164.0,122.0,956.0,7.859999999999999,1.0,33.0,40.46,74.0,5.76,29,16.0,4.0,145.0,593.0,2.0,41.0,2.5,16.8,0.0,5.0,0,31.0,44.1,31.0,4.1,37.1,9.1,45.0,40.0,268.0,6.7,1.0,11.0,51.1,88.9,6.0,2750000.0
Dexter Williams,7.0,0.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10.0,3.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,3.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,4.0,2.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dion Lewis,102.0,27.0,567.0,2425.0,13.0,2.0375,15.9875,9.0,34.0,0,125.0,47.4625,4.3875,5.65,241.0,191.0,1408.0,6.5125,8.0,61.0,39.6875,82.9625,5.2625,30,16.0,0.0,29.0,115.0,2.0,17.0,1.2,7.9,3.0,2.0,0,8.0,37.9,19.0,4.0,7.2,1.8,30.0,19.0,127.0,6.7,1.0,8.0,36.7,63.3,4.2,0.0
Dontrell Hilliard,32.0,0.0,22.0,97.0,2.0,0.6,5.466666666666666,2.0,2.0,0,6.0,56.45,4.55,0.7333333333333334,26.0,22.0,199.0,7.133333333333333,0.0,8.0,33.333333333333336,90.0,6.2,27,12.0,1.0,22.0,145.0,0.0,31.0,1.8,14.8,0.0,2.0,0,4.0,45.5,30.0,6.6,12.1,1.8,26.0,21.0,177.0,8.4,4.0,8.0,38.5,80.8,6.8,0.0
Duke Johnson,91.0,17.0,459.0,1931.0,8.0,3.3166666666666664,30.633333333333336,12.0,30.0,0,101.0,46.31666666666666,4.283333333333333,5.1499999999999995,400.0,307.0,2829.0,9.200000000000001,12.0,131.0,48.300000000000004,76.73333333333333,7.033333333333334,29,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,50.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elijah McGuire,24.0,5.0,180.0,591.0,4.0,1.75,17.6,4.0,6.0,0,29.0,33.3,3.3,8.5,57.0,36.0,370.0,10.3,2.0,20.0,46.95,63.35,6.5,24,8.0,3.0,92.0,276.0,3.0,20.0,2.4,24.1,2.0,3.0,0,15.0,35.9,34.0,3.0,34.5,11.5,31.0,19.0,193.0,10.2,1.0,10.0,51.6,61.3,6.2,850000.0
Frank Gore,241.0,218.0,3735.0,16000.0,81.0,2.06875,17.08125,46.0,133.0,0,731.0,44.38125,4.2625,15.4875,697.0,484.0,3985.0,8.275,18.0,160.0,45.0625,70.025,5.7625,37,15.0,14.0,187.0,653.0,2.0,9.0,1.1,5.9,1.0,4.0,0,32.0,44.9,17.0,3.5,43.5,12.5,19.0,16.0,89.0,5.6,0.0,3.0,68.4,84.2,4.7,0.0
Giovani Bernard,115.0,30.0,921.0,3697.0,22.0,3.025,25.1625,7.0,47.0,0,185.0,42.1625,3.9125,8.075,457.0,342.0,2867.0,8.2625,11.0,118.0,40.775,74.575,6.1625,31,8.0,0.0,8.0,28.0,0.0,6.0,0.3,-0.1,1.0,0.0,0,0.0,50.0,8.0,3.5,3.5,1.0,2.0,2.0,-1.0,-0.5,0.0,0.0,0.0,100.0,-0.5,1212500.0
Ito Smith,35.0,0.0,175.0,689.0,6.0,1.5666666666666667,9.566666666666668,2.0,6.0,0,36.0,52.63333333333333,4.2,4.666666666666667,72.0,55.0,314.0,5.966666666666666,0.0,14.0,37.800000000000004,76.13333333333334,4.633333333333334,26,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,100.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920000.0
Ito Smith,35.0,0.0,175.0,689.0,6.0,1.5666666666666667,9.566666666666668,2.0,6.0,0,36.0,52.63333333333333,4.2,4.666666666666667,72.0,55.0,314.0,5.966666666666666,0.0,14.0,37.800000000000004,76.13333333333334,4.633333333333334,26,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,100.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920000.0
Ito Smith,35.0,0.0,175.0,689.0,6.0,1.5666666666666667,9.566666666666668,2.0,6.0,0,36.0,52.63333333333333,4.2,4.666666666666667,72.0,55.0,314.0,5.966666666666666,0.0,14.0,37.800000000000004,76.13333333333334,4.633333333333334,26,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,100.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaal Williams,60.0,20.0,500.0,1985.0,10.0,2.075,16.125,0.0,22.0,0,109.0,50.325,3.9749999999999996,8.325,155.0,122.0,961.0,8.1,8.0,50.0,51.599999999999994,78.675,6.275,29,14.0,1.0,48.0,164.0,1.0,13.0,0.6,4.1,0.0,1.0,0,11.0,47.9,14.0,3.4,11.7,3.4,11.0,9.0,57.0,6.3,0.0,3.0,54.5,81.8,5.2,3000000.0
James Conner,50.0,33.0,532.0,2302.0,22.0,2.575,19.950000000000003,7.0,21.0,0,128.0,47.05,4.325,10.85,153.0,124.0,963.0,7.5,4.0,44.0,37.325,62.1,4.65,29,16.0,16.0,236.0,1094.0,8.0,44.0,2.9,25.9,4.0,11.0,0,67.0,51.7,53.0,4.6,68.4,14.8,55.0,47.0,414.0,8.8,1.0,17.0,56.4,85.5,7.5,1750000.0
Jason Huntley,5.0,0.0,5.0,19.0,0.0,0.2,0.0,0.0,0.0,0,1.0,20.0,3.8,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,23,1.0,0.0,13.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,30.8,18.0,3.9,51.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaylen Samuels,42.0,8.0,131.0,459.0,1.0,1.9666666666666666,13.1,2.0,7.0,0,23.0,41.0,3.466666666666667,3.1,100.0,82.0,550.0,6.433333333333334,4.0,31.0,51.36666666666667,78.83333333333333,5.2,25,3.0,0.0,5.0,9.0,0.0,6.0,1.0,4.7,0.0,0.0,0,0.0,0.0,3.0,1.8,3.0,1.7,4.0,3.0,14.0,4.7,0.0,1.0,50.0,75.0,3.5,0.0
Jeremy McNichols,20.0,0.0,49.0,208.0,1.0,0.2,0.85,0.0,2.0,0,9.0,44.15,3.15,1.225,17.0,12.0,55.0,4.6,0.0,0.0,29.4,70.6,3.2,29,17.0,1.0,55.0,261.0,4.0,10.0,0.5,1.6,0.0,2.0,0,15.0,58.2,28.0,4.7,15.4,3.2,12.0,9.0,27.0,3.0,0.0,1.0,25.0,75.0,2.3,0.0
Jerick McKinnon,74.0,18.0,555.0,2237.0,12.0,2.4,16.44,3.0,26.0,0,98.0,41.32000000000001,4.220000000000001,7.74,237.0,175.0,1237.0,7.0200000000000005,6.0,65.0,40.480000000000004,73.22,5.16,31,12.0,0.0,21.0,60.0,1.0,27.0,2.1,16.0,0.0,2.0,0,7.0,47.6,10.0,2.9,5.0,1.8,32.0,25.0,192.0,7.7,4.0,10.0,43.8,78.1,6.0,990000.0
John Kelly,8.0,0.0,30.0,83.0,0.0,0.25,3.4,0.0,1.0,0,6.0,37.0,2.85,3.8,3.0,2.0,27.0,13.5,0.0,1.0,66.7,66.7,9.0,28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Howard,64.0,52.0,932.0,3955.0,34.0,1.1400000000000001,8.66,6.0,26.0,0,226.0,42.980000000000004,3.8200000000000003,13.319999999999999,123.0,83.0,634.0,5.380000000000001,2.0,26.0,31.639999999999997,75.64000000000001,3.4799999999999995,28,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990000.0
Jordan Wilkins,45.0,4.0,195.0,951.0,4.0,0.7666666666666666,5.133333333333334,2.0,8.0,0,44.0,52.166666666666664,5.1000000000000005,4.333333333333333,44.0,35.0,233.0,6.733333333333333,0.0,6.0,46.199999999999996,77.56666666666666,5.166666666666667,28,4.0,0.0,13.0,58.0,0.0,10.0,1.5,7.3,0.0,0.0,0,2.0,61.5,9.0,4.5,14.5,3.3,8.0,6.0,29.0,4.8,0.0,1.0,25.0,75.0,3.6,0.0
Josh Adams,25.0,5.0,157.0,680.0,5.0,0.43333333333333335,2.5666666666666664,1.0,4.0,0,34.0,42.73333333333333,3.733333333333333,4.966666666666667,21.0,13.0,87.0,6.550000000000001,0.0,5.0,44.25,64.4,4.05,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kalen Ballage,35.0,8.0,201.0,629.0,7.0,1.5333333333333332,8.366666666666667,2.0,6.0,0,45.0,43.1,3.4666666666666663,5.833333333333333,72.0,52.0,285.0,5.466666666666666,0.0,11.0,34.699999999999996,72.83333333333333,4.066666666666666,26,17.0,0.0,12.0,36.0,0.0,6.0,0.1,0.5,0.0,0.0,0,2.0,41.7,13.0,3.0,2.1,0.7,7.0,2.0,8.0,4.0,0.0,0.0,14.3,28.6,1.1,920000.0
Kenjon Barner,73.0,1.0,100.0,416.0,3.0,0.35714285714285715,1.7857142857142858,10.0,4.0,0,22.0,44.949999999999996,4.116666666666667,1.3285714285714287,44.0,28.0,152.0,5.366666666666667,0.0,6.0,14.014285714285714,60.67142857142857,2.957142857142857,32,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenyan Drake,77.0,37.0,695.0,3130.0,27.0,2.2399999999999998,16.259999999999998,10.0,29.0,0,165.0,46.58,4.7,9.18,230.0,169.0,1244.0,6.8,6.0,52.0,45.9,76.67999999999999,5.12,29,3.0,0.0,2.0,0.0,0.0,24.0,0.7,10.3,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.7,3.0,2.0,31.0,15.5,0.0,0.0,66.7,66.7,10.3,5500000.0
Kerryon Johnson,34.0,16.0,283.0,1225.0,8.0,1.9000000000000001,16.3,3.0,11.0,0,63.0,52.333333333333336,4.166666666666667,9.733333333333333,80.0,61.0,527.0,9.733333333333333,3.0,29.0,51.1,73.96666666666665,7.066666666666666,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamar Miller,106.0,89.0,1354.0,5864.0,32.0,1.9625,13.4375,9.0,47.0,0,273.0,45.92857142857143,4.4,11.200000000000001,273.0,211.0,1571.0,6.7875,8.0,70.0,47.1,79.475,5.325,29,1.0,0.0,0.0,0.0,0.0,7.0,2.0,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,3.0,0.0,1.0,50.0,100.0,3.0,1212500.0
Lamar Miller,106.0,89.0,1354.0,5864.0,32.0,1.9625,13.4375,9.0,47.0,0,273.0,45.92857142857143,4.4,11.200000000000001,273.0,211.0,1571.0,6.7875,8.0,70.0,47.1,79.475,5.325,29,1.0,0.0,0.0,0.0,0.0,7.0,2.0,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,3.0,0.0,1.0,50.0,100.0,3.0,1212500.0
Latavius Murray,108.0,63.0,1191.0,4991.0,43.0,1.7142857142857142,12.071428571428571,9.0,44.0,0,259.0,47.24285714285714,4.3,11.014285714285714,231.0,185.0,1294.0,7.142857142857143,2.0,51.0,45.5,81.2,5.785714285714286,33,16.0,4.0,79.0,300.0,4.0,22.0,1.1,7.4,1.0,3.0,0,27.0,57.0,29.0,3.8,18.8,4.9,22.0,17.0,119.0,7.0,0.0,7.0,45.5,77.3,5.4,0.0
Le'Veon Bell,88.0,81.0,1556.0,6453.0,40.0,4.371428571428572,35.0,10.0,68.0,0,353.0,47.357142857142854,4.171428571428572,17.52857142857143,495.0,394.0,3259.0,8.057142857142859,8.0,151.0,52.114285714285714,80.58571428571429,6.414285714285714,29,8.0,0.0,39.0,101.0,2.0,15.0,0.6,3.8,0.0,0.0,0,9.0,46.2,12.0,2.6,12.6,4.9,7.0,5.0,30.0,6.0,1.0,3.0,42.9,71.4,4.3,0.0
